,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
5047,2023-02-16,Morehead St.,Tennessee St.,74.0,64.0,,1,1,0
5048,2023-02-16,BYU,Santa Clara,74.0,81.0,,1,0,0
5049,2023-02-16,Oral Roberts,North Dakota,73.0,70.0,,1,1,0
5050,2023-02-16,Portland St.,Idaho St.,79.0,70.0,,1,1,0
5051,2023-02-16,Hartford,Merrimack,59.0,67.0,,0,0,0
5052,2023-02-16,Appalachian St.,Texas St.,82.0,75.0,,1,1,0
5053,2023-02-16,Loyola Marymount,Gonzaga,65.0,108.0,,1,0,0
5054,2023-02-16,Stony Brook,William & Mary,71.0,66.0,OT,1,1,0
5055,2023-02-16,San Diego,Saint Mary's,59.0,62.0,,1,0,0
5056,2023-02-16,Northwestern St.,Southeastern Louisiana,81.0,76.0,,1,1,0
5057,2023-02-16,Radford,UNC Asheville,54.0,63.0,,1,0,0
5058,2023-02-16,Nicholls St.,Texas A&M Corpus Chris,74.0,78.0,,1,0,0
5059,2023-02-16,USC,California,97.0,60.0,,1,1,0
5060,2023-02-16,Elon,Charleston,66.0,88.0,,1,0,0
5061,2023-02-16,Northeastern,Monmouth,77.0,62.0,,1,1,0
5062,2023-02-16,Youngstown St.,Milwaukee,87.0,58.0,,1,1,0
5063,2023-02-16,Bellarmine,North Alabama,57.0,70.0,,1,0,0
5064,2023-02-16,Nebraska Omaha,South Dakota,80.0,72.0,,1,1,0
5065,2023-02-16,Louisiana,Louisiana Monroe,84.0,67.0,,1,1,0
5066,2023-02-16,Memphis,UCF,64.0,63.0,,1,1,0
5067,2023-02-16,Arkansas St.,Troy,62.0,67.0,,1,0,0
5068,2023-02-16,Lamar,Houston Christian,91.0,75.0,,1,1,0
5069,2023-02-16,Stonehill,LIU,75.0,60.0,,1,1,0
5070,2023-02-16,Little Rock,Southern Indiana,81.0,82.0,,1,0,0
5071,2023-02-17,Oakland,Detroit Mercy,74.0,96.0,,1,0,0
5072,2023-02-17,Chicago St.,Calumet,103.0,56.0,,0,1,0
5073,2023-02-17,Princeton,Brown,78.0,67.0,,1,1,0
5074,2023-02-17,Grand Canyon,Abilene Christian,94.0,84.0,,1,1,0
5075,2023-02-17,Marist,Fairfield,61.0,70.0,,1,0,0
5076,2023-02-17,Cornell,Dartmouth,95.0,83.0,OT,1,1,0
5077,2023-02-17,Wyoming,Air Force,69.0,75.0,,1,0,0
5078,2023-02-17,Penn,Yale,66.0,64.0,,1,1,0
5079,2023-02-17,Iona,Manhattan,71.0,60.0,,1,1,0
5080,2023-02-17,Mount St. Mary's,Niagara,70.0,66.0,,1,1,0
5081,2023-02-17,Purdue Fort Wayne,Northern Kentucky,50.0,63.0,,1,0,0
5082,2023-02-17,Southern Utah,Utah Tech,81.0,71.0,,1,1,0
5083,2023-02-17,Kent St.,Eastern Michigan,81.0,54.0,,1,1,0
5084,2023-02-17,Rider,Canisius,78.0,81.0,,1,0,0
5085,2023-02-17,Siena,Quinnipiac,63.0,66.0,,1,0,0
5086,2023-02-17,Loyola Chicago,Dayton,49.0,65.0,,1,0,0
5087,2023-02-17,Columbia,Harvard,65.0,83.0,,1,0,0
5088,2023-02-17,San Jose St.,New Mexico,68.0,96.0,,1,0,0
5089,2023-02-17,Cleveland St.,Wright St.,85.0,68.0,,1,1,0
5090,2023-02-18,TCU,Oklahoma St.,100.0,75.0,,1,1,0
5091,2023-02-18,Saint Louis,Duquesne,90.0,85.0,,1,1,0
5092,2023-02-18,Prairie View A&M,Arkansas Pine Bluff,82.0,71.0,,1,1,0
5093,2023-02-18,Cornell,Harvard,56.0,73.0,,1,0,0
5094,2023-02-18,UMKC,North Dakota,73.0,81.0,,1,0,0
5095,2023-02-18,Chattanooga,UNC Greensboro,76.0,93.0,,1,0,0
5096,2023-02-18,Eastern Kentucky,North Alabama,93.0,98.0,OT,1,0,0
5097,2023-02-18,Marshall,Troy,88.0,78.0,,1,1,0
5098,2023-02-18,UC Riverside,UC Santa Barbara,74.0,63.0,,1,1,0
5099,2023-02-18,Denver,South Dakota,86.0,68.0,,1,1,0
5100,2023-02-18,NJIT,Vermont,80.0,82.0,OT,1,0,0
5101,2023-02-18,UC Irvine,UC Davis,78.0,76.0,,1,1,0
5102,2023-02-18,Wagner,Fairleigh Dickinson,48.0,66.0,,1,0,0
5103,2023-02-18,Providence,Villanova,85.0,72.0,,1,1,0
5104,2023-02-18,Missouri St.,Northern Iowa,66.0,69.0,,1,0,0
5105,2023-02-18,Hampton,Drexel,75.0,72.0,,1,1,0
5106,2023-02-18,West Virginia,Texas Tech,72.0,78.0,,1,0,0
5107,2023-02-18,Arizona,Colorado,78.0,68.0,,1,1,0
5108,2023-02-18,Virginia,Notre Dame,57.0,55.0,,1,1,0
5109,2023-02-18,Long Beach St.,Hawaii,67.0,70.0,,1,0,0
5110,2023-02-18,Seattle,Utah Valley,58.0,67.0,,1,0,0
5111,2023-02-18,Boston University,Bucknell,77.0,61.0,,1,1,0
5112,2023-02-18,VCU,Fordham,80.0,61.0,,1,1,0
5113,2023-02-18,Nebraska Omaha,South Dakota St.,70.0,91.0,,1,0,0
5114,2023-02-18,UNC Asheville,Gardner Webb,75.0,63.0,,1,1,0
5115,2023-02-18,Montana St.,Montana,72.0,68.0,,1,1,0
5116,2023-02-18,Houston Christian,Lamar,93.0,74.0,,1,1,0
5117,2023-02-18,Coppin St.,Howard,70.0,80.0,,1,0,0
5118,2023-02-18,Louisiana Tech,Charlotte,67.0,74.0,,1,0,0
5119,2023-02-18,Fresno St.,Colorado St.,57.0,60.0,,1,0,0
5120,2023-02-18,McNeese St.,Texas A&M Corpus Chris,54.0,77.0,,1,0,0
5121,2023-02-18,UTEP,North Texas,72.0,80.0,OT,1,0,0
5122,2023-02-18,Saint Mary's,BYU,71.0,65.0,,1,1,0
5123,2023-02-18,Tarleton St.,Sam Houston St.,59.0,64.0,,1,0,0
5124,2023-02-18,Sacred Heart,Merrimack,55.0,67.0,,1,0,0
5125,2023-02-18,Penn,Brown,90.0,69.0,,1,1,0
5126,2023-02-18,South Florida,Tulane,66.0,84.0,,1,0,0
5127,2023-02-18,Xavier,DePaul,82.0,68.0,,1,1,0
5128,2023-02-18,The Citadel,Wofford,68.0,72.0,,1,0,0
5129,2023-02-18,Miami FL,Wake Forest,96.0,87.0,,1,1,0
5130,2023-02-18,High Point,USC Upstate,81.0,66.0,,1,1,0
5131,2023-02-18,Central Michigan,Ohio,59.0,76.0,,1,0,0
5132,2023-02-18,Stony Brook,Hofstra,65.0,68.0,,1,0,0
5133,2023-02-18,Portland,Santa Clara,84.0,103.0,,1,0,0
5134,2023-02-18,Appalachian St.,Old Dominion,63.0,74.0,,1,0,0
5135,2023-02-18,Florida Gulf Coast,Stetson,84.0,88.0,,1,0,0
5136,2023-02-18,Nicholls St.,Incarnate Word,84.0,74.0,,1,1,0
5137,2023-02-18,Rice,Western Kentucky,83.0,77.0,,1,1,0
5138,2023-02-18,New Hampshire,UMBC,75.0,66.0,,1,1,0
5139,2023-02-18,Western Michigan,Ball St.,78.0,68.0,,1,1,0
5140,2023-02-18,Delaware,UNC Wilmington,75.0,66.0,,1,1,0
5141,2023-02-18,Portland St.,Weber St.,57.0,65.0,,1,0,0
5142,2023-02-18,UTSA,UAB,78.0,83.0,,1,0,0
5143,2023-02-18,Army,Lafayette,53.0,43.0,,1,1,0
5144,2023-02-18,Austin Peay,North Florida,73.0,71.0,,1,1,0
5145,2023-02-18,Alabama,Georgia,108.0,59.0,,1,1,0
5146,2023-02-18,Kansas St.,Iowa St.,61.0,55.0,,1,1,0
5147,2023-02-18,VMI,Samford,61.0,96.0,,1,0,0
5148,2023-02-18,Jacksonville St.,Liberty,55.0,79.0,,1,0,0
5149,2023-02-18,Indiana St.,Illinois St.,80.0,64.0,,1,1,0
5150,2023-02-18,Mercer,Western Carolina,68.0,71.0,,1,0,0
5151,2023-02-18,Utah St.,Nevada,75.0,66.0,,1,1,0
5152,2023-02-18,Maryland Eastern Shore,South Carolina St.,78.0,62.0,,1,1,0
5153,2023-02-18,St. Thomas,Western Illinois,82.0,69.0,,1,1,0
5154,2023-02-18,Grambling St.,Southern,69.0,64.0,OT,1,1,1
5155,2023-02-18,Tennessee St.,SIU Edwardsville,100.0,85.0,,1,1,0
5156,2023-02-18,Alabama A&M,Bethune Cookman,90.0,56.0,,1,1,0
5157,2023-02-18,Bowling Green,Toledo,86.0,91.0,,1,0,0
5158,2023-02-18,Cal St. Fullerton,Cal Poly,83.0,62.0,,1,1,0
5159,2023-02-18,Colgate,Holy Cross,96.0,73.0,,1,1,0
5160,2023-02-18,Youngstown St.,Green Bay,95.0,65.0,,1,1,0
5161,2023-02-18,Loyola Marymount,Pacific,90.0,88.0,,1,1,0
5162,2023-02-18,Tennessee Tech,Tennessee Martin,91.0,100.0,,1,0,0
5163,2023-02-18,UCLA,California,78.0,43.0,,1,1,0
5164,2023-02-18,Navy,Loyola MD,65.0,53.0,,1,1,0
5165,2023-02-18,Delaware St.,North Carolina Central,58.0,66.0,,1,0,0
5166,2023-02-18,Davidson,Saint Joseph's,76.0,75.0,,1,1,0
5167,2023-02-18,LIU,St. Francis PA,82.0,93.0,,1,0,0
5168,2023-02-18,Michigan,Michigan St.,84.0,72.0,,1,1,0
5169,2023-02-18,Arkansas St.,Georgia St.,75.0,70.0,,1,1,0
5170,2023-02-18,Middle Tennessee,FIU,69.0,58.0,,1,1,0
5171,2023-02-18,Connecticut,Seton Hall,64.0,55.0,,1,1,0
5172,2023-02-18,Rhode Island,Massachusetts,45.0,69.0,,1,0,0
5173,2023-02-18,Virginia Tech,Pittsburgh,79.0,72.0,,1,1,0
5174,2023-02-18,Indiana,Illinois,71.0,68.0,,1,1,0
5175,2023-02-18,Wisconsin,Rutgers,57.0,58.0,,1,0,0
5176,2023-02-18,Robert Morris,Milwaukee,80.0,60.0,,1,1,0
5177,2023-02-18,Washington,Oregon St.,61.0,47.0,,1,1,0
5178,2023-02-18,Towson,North Carolina A&T,87.0,75.0,,1,1,0
5179,2023-02-18,Longwood,Radford,73.0,63.0,,1,1,0
5180,2023-02-18,St. John's,Creighton,67.0,77.0,,1,0,0
5181,2023-02-18,Southern Miss,Georgia Southern,73.0,62.0,,1,1,0
5182,2023-02-18,Arkansas,Florida,84.0,65.0,,1,1,0
5183,2023-02-18,Little Rock,Eastern Illinois,81.0,77.0,OT,1,1,0
5184,2023-02-18,Northern Illinois,Miami OH,65.0,66.0,OT,1,0,0
5185,2023-02-18,Morehead St.,Lindenwood,71.0,58.0,,1,1,0
5186,2023-02-18,Missouri,Texas A&M,60.0,69.0,,1,0,0
5187,2023-02-18,Lipscomb,Jacksonville,62.0,59.0,,1,1,0
5188,2023-02-18,American,Lehigh,59.0,62.0,,1,0,0
5189,2023-02-18,George Mason,La Salle,70.0,66.0,,1,1,0
5190,2023-02-18,Princeton,Yale,83.0,93.0,OT,1,0,0
5191,2023-02-18,Arizona St.,Utah,67.0,59.0,,1,1,0
5192,2023-02-18,Louisville,Clemson,83.0,73.0,,1,1,0
5193,2023-02-18,Texas,Oklahoma,85.0,83.0,OT,1,1,0
5194,2023-02-18,Oral Roberts,North Dakota St.,74.0,66.0,,1,1,0
5195,2023-02-18,Charleston Southern,Winthrop,67.0,75.0,,1,0,0
5196,2023-02-18,Florida St.,Boston College,69.0,75.0,,1,0,0
5197,2023-02-18,Idaho,Northern Arizona,50.0,72.0,,1,0,0
5198,2023-02-18,Eastern Washington,Northern Colorado,89.0,77.0,,1,1,0
5199,2023-02-18,Syracuse,Duke,55.0,77.0,,1,0,0
5200,2023-02-18,Norfolk St.,Morgan St.,72.0,50.0,,1,1,0
5201,2023-02-18,Columbia,Dartmouth,71.0,65.0,,1,1,0
5202,2023-02-18,Texas Southern,Mississippi Valley St.,80.0,62.0,,1,1,0
5203,2023-02-18,Southeast Missouri St.,Southern Indiana,85.0,80.0,,1,1,0
5204,2023-02-18,UC San Diego,Cal St. Northridge,75.0,62.0,,1,1,0
5205,2023-02-18,Alabama St.,Florida A&M,54.0,60.0,,1,0,0
5206,2023-02-18,Central Connecticut,Stonehill,94.0,90.0,3OT,1,1,0
5207,2023-02-18,Maine,Albany,74.0,72.0,,1,1,0
5208,2023-02-18,Jackson St.,Alcorn St.,60.0,75.0,,1,0,0
5209,2023-02-18,Georgia Tech,Florida Tech,79.0,56.0,,0,1,0
5210,2023-02-18,Mississippi,Mississippi St.,61.0,69.0,OT,1,0,0
5211,2023-02-18,Kansas,Baylor,87.0,71.0,,1,1,0
5212,2023-02-18,Campbell,Presbyterian,74.0,57.0,,1,1,0
5213,2023-02-18,Texas A&M Commerce,Southeastern Louisiana,76.0,78.0,OT,1,0,0
5214,2023-02-18,USC,Stanford,85.0,75.0,,1,1,0
5215,2023-02-18,Kennesaw St.,Queens,76.0,83.0,,1,0,0
5216,2023-02-18,Sacramento St.,Idaho St.,70.0,65.0,,1,1,0
5217,2023-02-18,Minnesota,Penn St.,69.0,76.0,,1,0,0
5218,2023-02-18,Northwestern St.,New Orleans,65.0,68.0,,1,0,0
5219,2023-02-18,Northeastern,William & Mary,69.0,57.0,,1,1,0
5220,2023-02-18,Murray St.,Evansville,74.0,58.0,,1,1,0
5221,2023-02-18,Monmouth,Elon,68.0,75.0,,1,0,0
5222,2023-02-18,Pepperdine,Gonzaga,88.0,97.0,,1,0,0
5223,2023-02-18,Stephen F. Austin,UT Arlington,70.0,75.0,,1,0,0
5224,2023-02-18,South Alabama,Louisiana Monroe,81.0,45.0,,1,1,0
5225,2023-02-18,James Madison,Louisiana,74.0,68.0,,1,1,0
5226,2023-02-18,Coastal Carolina,Texas St.,75.0,78.0,,1,0,0
5227,2023-02-18,LSU,South Carolina,73.0,82.0,,1,0,0
5228,2023-02-18,Kentucky,Tennessee,66.0,54.0,,1,1,0
5229,2023-02-18,UMass Lowell,Binghamton,84.0,70.0,,1,1,0
5230,2023-02-18,Akron,Buffalo,86.0,66.0,,1,1,0
5231,2023-02-18,Vanderbilt,Auburn,67.0,65.0,,1,1,0
5232,2023-02-19,N.C. State,North Carolina,77.0,69.0,,1,1,0
5233,2023-02-19,Purdue Fort Wayne,Wright St.,77.0,75.0,,1,1,0
5234,2023-02-19,Boise St.,UNLV,73.0,69.0,,1,1,0
5235,2023-02-19,Marist,Niagara,61.0,52.0,,1,1,0
5236,2023-02-19,Saint Peter's,Iona,53.0,73.0,,1,0,0
5237,2023-02-19,Fairfield,Manhattan,72.0,73.0,,1,0,0
5238,2023-02-19,Bellarmine,Central Arkansas,68.0,67.0,,1,1,0
5239,2023-02-19,Chicago St.,Hartford,75.0,53.0,,0,1,0
5240,2023-02-19,Temple,Tulsa,76.0,53.0,,1,1,0
5241,2023-02-19,Nebraska,Maryland,70.0,66.0,OT,1,1,0
5242,2023-02-19,Furman,East Tennessee St.,83.0,79.0,,1,1,0
5243,2023-02-19,Quinnipiac,Rider,90.0,88.0,2OT,1,1,0
5244,2023-02-19,Illinois Chicago,Valparaiso,74.0,73.0,,1,1,0
5245,2023-02-19,SMU,East Carolina,86.0,70.0,,1,1,0
5246,2023-02-19,Southern Illinois,Bradley,48.0,50.0,,1,0,0
5247,2023-02-19,Northwestern,Iowa,80.0,60.0,,1,1,0
5248,2023-02-19,Cleveland St.,Northern Kentucky,64.0,63.0,,1,1,0
5249,2023-02-19,Washington St.,Oregon,68.0,65.0,,1,1,0
5250,2023-02-19,St. Bonaventure,George Washington,81.0,83.0,OT,1,0,0
5251,2023-02-19,UCF,Cincinnati,71.0,73.0,,1,0,0
5252,2023-02-19,Drake,Belmont,70.0,56.0,,1,1,0
5253,2023-02-19,Detroit Mercy,IUPUI,81.0,68.0,,1,1,0
5254,2023-02-19,Houston,Memphis,72.0,64.0,,1,1,0
5255,2023-02-19,Butler,Georgetown,62.0,68.0,,1,0,0
5256,2023-02-19,Mount St. Mary's,Canisius,75.0,74.0,,1,1,0
5257,2023-02-20,Duke,Louisville,79.0,62.0,,1,1,0
5258,2023-02-20,Illinois,Minnesota,78.0,69.0,,1,1,0
5259,2023-02-20,West Virginia,Oklahoma St.,85.0,67.0,,1,1,0
5260,2023-02-20,UC Santa Barbara,Cal St. Fullerton,60.0,74.0,,1,0,0
5261,2023-02-20,TCU,Kansas,58.0,63.0,,1,0,0
5262,2023-02-20,Alabama St.,Bethune Cookman,65.0,70.0,,1,0,0
5263,2023-02-20,Nicholls St.,Texas A&M Commerce,71.0,72.0,,1,0,0
5264,2023-02-20,Prairie View A&M,Mississippi Valley St.,67.0,65.0,,1,1,0
5265,2023-02-20,Cal St. Bakersfield,Hawaii,50.0,61.0,,1,0,0
5266,2023-02-20,Norfolk St.,Coppin St.,62.0,69.0,,1,0,0
5267,2023-02-20,UT Rio Grande Valley,SW Assemblies of God,113.0,65.0,,0,1,0
5268,2023-02-20,Texas Southern,Arkansas Pine Bluff,64.0,59.0,,1,1,0
5269,2023-02-20,Alabama A&M,Florida A&M,71.0,77.0,,1,0,0
5270,2023-02-20,Maryland Eastern Shore,North Carolina Central,63.0,68.0,,1,0,0
5271,2023-02-20,Morgan St.,Howard,89.0,76.0,,1,1,0
5272,2023-02-20,Delaware St.,South Carolina St.,69.0,68.0,,1,1,0
5273,2023-02-20,Cal St. Northridge,UC Riverside,76.0,96.0,,1,0,0
5274,2023-02-20,Cal Poly,UC Irvine,56.0,59.0,,1,0,0
5275,2023-02-20,UC Davis,UC San Diego,76.0,66.0,,1,1,0
5276,2023-02-21,Ohio,Northern Illinois,77.0,68.0,,1,1,0
5277,2023-02-21,Xavier,Villanova,63.0,64.0,,1,0,0
5278,2023-02-21,Virginia Tech,Miami FL,70.0,76.0,,1,0,0
5279,2023-02-21,Missouri,Mississippi St.,66.0,64.0,OT,1,1,0
5280,2023-02-21,Arkansas,Georgia,97.0,65.0,,1,1,0
5281,2023-02-21,Tulsa,East Carolina,60.0,62.0,,1,0,0
5282,2023-02-21,Texas A&M,Tennessee,68.0,63.0,,1,1,0
5283,2023-02-21,Richmond,Saint Louis,81.0,78.0,,1,1,0
5284,2023-02-21,Kansas St.,Baylor,75.0,65.0,,1,1,0
5286,2023-02-21,Air Force,Fresno St.,69.0,74.0,,1,0,0
5287,2023-02-21,Eastern Michigan,Western Michigan,66.0,59.0,,1,1,0
5288,2023-02-21,Saint Joseph's,VCU,63.0,88.0,,1,0,0
5289,2023-02-21,Ball St.,Kent St.,82.0,70.0,,1,1,0
5290,2023-02-21,Michigan St.,Indiana,80.0,65.0,,1,1,0
5291,2023-02-21,Nevada,San Jose St.,66.0,51.0,,1,1,0
5292,2023-02-21,Grand Canyon,Park,111.0,38.0,,0,1,0
5293,2023-02-21,Pittsburgh,Georgia Tech,76.0,68.0,,1,1,0
5294,2023-02-21,Toledo,Akron,84.0,63.0,,1,1,0
5295,2023-02-21,Oklahoma,Texas Tech,63.0,74.0,,1,0,0
5296,2023-02-21,Missouri St.,Murray St.,84.0,69.0,,1,1,0
5297,2023-02-21,San Diego St.,Colorado St.,77.0,58.0,,1,1,0
5298,2023-02-21,Buffalo,Central Michigan,63.0,35.0,,1,1,0
5299,2023-02-21,Creighton,Marquette,71.0,73.0,,1,0,0
5300,2023-02-21,Texas,Iowa St.,72.0,54.0,,1,1,0
5301,2023-02-21,Wyoming,Utah St.,55.0,65.0,,1,0,0
5302,2023-02-21,Robert Morris,Youngstown St.,83.0,64.0,,1,1,0
5303,2023-02-21,Miami OH,Bowling Green,74.0,65.0,,1,1,0
5304,2023-02-22,Old Dominion,Southern Miss,69.0,64.0,,1,1,0
5305,2023-02-22,Abilene Christian,Stephen F. Austin,87.0,91.0,2OT,1,0,0
5307,2023-02-22,Lafayette,Colgate,69.0,73.0,,1,0,0
5308,2023-02-22,Furman,Mercer,70.0,67.0,,1,1,0
5309,2023-02-22,Auburn,Mississippi,78.0,74.0,,1,1,0
5310,2023-02-22,Clemson,Syracuse,91.0,73.0,,1,1,0
5311,2023-02-22,Texas St.,South Alabama,67.0,76.0,,1,0,0
5312,2023-02-22,Massachusetts,Dayton,54.0,72.0,,1,0,0
5313,2023-02-22,New Hampshire,Maine,74.0,62.0,,1,1,0
5314,2023-02-22,Lehigh,Bucknell,78.0,62.0,,1,1,0
5315,2023-02-22,Queens,Liberty,77.0,85.0,,1,0,0
5316,2023-02-22,La Salle,Duquesne,74.0,91.0,,1,0,0
5317,2023-02-22,North Florida,Eastern Kentucky,77.0,64.0,,1,1,0
5318,2023-02-22,South Carolina,Alabama,76.0,78.0,OT,1,0,0
5319,2023-02-22,Loyola MD,Holy Cross,90.0,68.0,,1,1,0
5320,2023-02-22,Evansville,Illinois Chicago,76.0,82.0,,1,0,0
5321,2023-02-22,Eastern Illinois,Morehead St.,63.0,69.0,,1,0,0
5322,2023-02-22,Louisiana Monroe,Troy,78.0,82.0,OT,1,0,0
5323,2023-02-22,NJIT,Bryant,78.0,79.0,,1,0,0
5324,2023-02-22,Georgia Southern,Coastal Carolina,76.0,68.0,,1,1,0
5325,2023-02-22,Georgia St.,Appalachian St.,52.0,78.0,,1,0,0
5326,2023-02-22,Jacksonville,Bellarmine,61.0,63.0,,1,0,0
5327,2023-02-22,Drake,Illinois St.,82.0,51.0,,1,1,0
5328,2023-02-22,Presbyterian,USC Upstate,57.0,59.0,,1,0,0
5329,2023-02-22,James Madison,Marshall,83.0,92.0,,1,0,0
5330,2023-02-22,Georgetown,St. John's,70.0,79.0,,1,0,0
5331,2023-02-22,UNC Greensboro,Western Carolina,71.0,52.0,,1,1,0
5332,2023-02-22,Southern Illinois,Northern Iowa,86.0,63.0,,1,1,0
5333,2023-02-22,UCF,South Florida,75.0,82.0,,1,0,0
5334,2023-02-22,North Alabama,Kennesaw St.,66.0,79.0,,1,0,0
5335,2023-02-22,Davidson,St. Bonaventure,74.0,61.0,,1,1,0
5336,2023-02-22,UMBC,UMass Lowell,70.0,75.0,,1,0,0
5337,2023-02-22,Boise St.,New Mexico,82.0,77.0,,1,1,0
5338,2023-02-22,Louisiana,Arkansas St.,85.0,74.0,,1,1,0
5339,2023-02-22,UNC Asheville,Charleston Southern,80.0,62.0,,1,1,0
5340,2023-02-22,Notre Dame,North Carolina,59.0,63.0,,1,0,0
5341,2023-02-22,East Tennessee St.,The Citadel,78.0,70.0,,1,1,0
5342,2023-02-22,Loyola Chicago,Fordham,69.0,71.0,,1,0,0
5343,2023-02-22,Belmont,Indiana St.,89.0,88.0,,1,1,0
5344,2023-02-22,Connecticut,Providence,87.0,69.0,,1,1,0
5345,2023-02-22,Maryland,Minnesota,88.0,70.0,,1,1,0
5346,2023-02-22,VMI,Wofford,87.0,83.0,OT,1,1,0
5347,2023-02-22,Rhode Island,George Washington,80.0,89.0,OT,1,0,0
5348,2023-02-22,High Point,Radford,69.0,64.0,,1,1,0
5349,2023-02-22,Central Arkansas,Jacksonville St.,71.0,101.0,,1,0,0
5350,2023-02-22,Florida,Kentucky,74.0,82.0,,1,0,0
5351,2023-02-22,Wisconsin,Iowa,64.0,52.0,,1,1,0
5352,2023-02-22,LSU,Vanderbilt,84.0,77.0,,1,1,0
5353,2023-02-22,Winthrop,Campbell,95.0,93.0,OT,1,1,0
5354,2023-02-22,Florida Gulf Coast,Lipscomb,64.0,73.0,,1,0,0
5355,2023-02-22,Boston College,Virginia,63.0,48.0,,1,1,0
5356,2023-02-22,Stetson,Austin Peay,76.0,51.0,,1,1,0
5357,2023-02-22,N.C. State,Wake Forest,90.0,74.0,,1,1,0
5358,2023-02-22,Valparaiso,Bradley,66.0,76.0,,1,0,0
5359,2023-02-22,DePaul,Butler,58.0,59.0,,1,0,0
5360,2023-02-22,American,Navy,54.0,70.0,,1,0,0
5361,2023-02-22,Chattanooga,Samford,70.0,75.0,,1,0,0
5362,2023-02-22,Houston,Tulane,89.0,59.0,,1,1,0
5363,2023-02-22,Army,Boston University,67.0,73.0,,1,0,0
5364,2023-02-22,Cincinnati,Temple,88.0,83.0,OT,1,1,0
5365,2023-02-22,Vermont,Binghamton,81.0,70.0,,1,1,0
5366,2023-02-23,Lamar,Southeastern Louisiana,60.0,83.0,,1,0,0
5367,2023-02-23,UT Rio Grande Valley,Utah Tech,81.0,88.0,,1,0,0
5368,2023-02-23,Colorado,USC,65.0,84.0,,1,0,0
5369,2023-02-23,Cal St. Northridge,Cal St. Bakersfield,75.0,68.0,,1,1,0
5370,2023-02-23,California,Washington,56.0,65.0,,1,0,0
5371,2023-02-23,SIU Edwardsville,Little Rock,74.0,79.0,,1,0,0
5372,2023-02-23,Charleston,Towson,83.0,75.0,,1,1,0
5373,2023-02-23,Tennessee Martin,Tennessee St.,82.0,88.0,,1,0,0
5374,2023-02-23,Green Bay,Cleveland St.,65.0,76.0,,1,0,0
5375,2023-02-23,Utah,UCLA,71.0,78.0,,1,0,0
5376,2023-02-23,William & Mary,Elon,73.0,60.0,,1,1,0
5377,2023-02-23,North Dakota,Western Illinois,70.0,81.0,,1,0,0
5378,2023-02-23,UT Arlington,Southern Utah,76.0,86.0,,1,0,0
5379,2023-02-23,Stanford,Washington St.,63.0,67.0,,1,0,0
5380,2023-02-23,Santa Clara,Pepperdine,91.0,82.0,,1,1,0
5381,2023-02-23,Wagner,Stonehill,54.0,44.0,,1,1,0
5382,2023-02-23,Charlotte,North Texas,55.0,49.0,,1,1,0
5383,2023-02-23,Southern Indiana,Tennessee Tech,79.0,82.0,,1,0,0
5384,2023-02-23,UC Irvine,UC San Diego,91.0,99.0,,1,0,0
5385,2023-02-23,Idaho St.,Idaho,65.0,55.0,,1,1,0
5386,2023-02-23,Wichita St.,Memphis,78.0,83.0,,1,0,0
5387,2023-02-23,Ohio St.,Penn St.,71.0,75.0,,1,0,0
5388,2023-02-23,New Orleans,Nicholls St.,88.0,82.0,,1,1,0
5389,2023-02-23,Sam Houston St.,Cal Baptist,56.0,45.0,,1,1,0
5390,2023-02-23,Milwaukee,Purdue Fort Wayne,96.0,94.0,,1,1,0
5391,2023-02-23,Weber St.,Eastern Washington,82.0,89.0,,1,0,0
5392,2023-02-23,San Francisco,Portland,92.0,89.0,,1,1,0
5393,2023-02-23,Florida Atlantic,UTSA,106.0,66.0,,1,1,0
5394,2023-02-23,Hawaii,UC Riverside,52.0,54.0,,1,0,0
5395,2023-02-23,Lindenwood,Southeast Missouri St.,105.0,102.0,2OT,1,1,0
5396,2023-02-23,Incarnate Word,Northwestern St.,66.0,71.0,,1,0,0
5397,2023-02-23,UAB,Rice,85.0,57.0,,1,1,0
5398,2023-02-23,Texas A&M Corpus Chris,Texas A&M Commerce,80.0,84.0,,1,0,0
5399,2023-02-23,North Carolina A&T,Delaware,71.0,73.0,,1,0,0
5400,2023-02-23,Hampton,Monmouth,86.0,81.0,,1,1,0
5401,2023-02-23,Houston Christian,McNeese St.,85.0,80.0,,1,1,0
5402,2023-02-23,Drexel,Northeastern,75.0,48.0,,1,1,0
5403,2023-02-23,North Dakota St.,St. Thomas,73.0,64.0,,1,1,0
5404,2023-02-23,South Dakota St.,UMKC,73.0,50.0,,1,1,0
5405,2023-02-23,Sacred Heart,St. Francis NY,63.0,70.0,,1,0,0
5406,2023-02-23,Saint Mary's,Pacific,83.0,52.0,,1,1,0
5407,2023-02-23,Montana St.,Sacramento St.,60.0,56.0,,1,1,0
5408,2023-02-23,Oakland,Wright St.,75.0,68.0,,1,1,0
5409,2023-02-23,Illinois,Northwestern,66.0,62.0,,1,1,0
5410,2023-02-23,IUPUI,Robert Morris,81.0,75.0,,1,1,0
5411,2023-02-23,Detroit Mercy,Northern Kentucky,64.0,67.0,,1,0,0
5412,2023-02-23,Western Kentucky,Louisiana Tech,76.0,66.0,,1,1,0
5413,2023-02-23,UC Santa Barbara,Long Beach St.,78.0,73.0,,1,1,0
