,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU
927,2023-12-02,Washington St.,80.86681,Portland St.,70.780815,0,10.085999,151.64763
3072,2023-12-02,VMI,67.09785,Presbyterian,68.31058,0,-1.2127304,135.40842
622,2023-12-02,Tarleton St.,74.883484,UT Rio Grande Valley,65.38847,0,9.49501,140.27196
3051,2023-12-02,Charleston Southern,76.653496,South Carolina St.,69.982506,0,6.67099,146.636
988,2023-12-02,Providence,75.17484,Rhode Island,61.14858,0,14.026264,136.32343
2850,2023-12-02,Florida Atlantic,89.378,Charleston,76.70864,0,12.669357,166.08664
4978,2023-12-02,Robert Morris,66.50156,Youngstown St.,69.509605,0,-3.008049,136.01117
609,2023-12-02,Utah Tech,71.194016,Utah Valley,73.2219,0,-2.0278854,144.41592
5038,2023-12-02,Kansas St.,82.924805,North Alabama,62.95064,0,19.974163,145.87544
5029,2023-12-02,Stony Brook,60.470413,Wagner,61.727833,0,-1.2574196,122.19824
4996,2023-12-02,McNeese St.,87.77121,Tennessee Martin,76.00607,0,11.765137,163.77728
2981,2023-12-02,Massachusetts,73.03019,South Florida,71.39945,0,1.6307373,144.42964
2301,2023-12-02,Loyola MD,73.78126,Delaware St.,66.079254,0,7.7020035,139.8605
2318,2023-12-02,Penn St.,81.446495,Bucknell,65.35454,0,16.091957,146.80103
414,2023-12-02,Toledo,78.65188,George Mason,73.303154,0,5.3487244,151.95503
2519,2023-12-02,Colorado St.,72.115944,Washington,70.887,1,1.2289429,143.00294
2310,2023-12-02,UMBC,76.41647,Lehigh,74.70773,0,1.7087402,151.1242
1079,2023-12-02,Kentucky,78.43389,UNC Wilmington,59.98059,0,18.4533,138.41449
3319,2023-12-02,Green Bay,69.483055,Milwaukee,77.44196,0,-7.958908,146.92502
2600,2023-12-02,Cleveland St.,78.743324,Detroit Mercy,64.99659,0,13.746735,143.73991
4840,2023-12-02,NJIT,71.14761,Fairleigh Dickinson,71.31958,0,-0.17196655,142.4672
2043,2023-12-02,Oral Roberts,79.069984,Tulsa,72.9,0,6.169983,151.96999
4821,2023-12-02,FIU,89.499886,LIU,71.73124,0,17.768646,161.23112
543,2023-12-02,Grand Canyon,72.42416,UT Arlington,58.756687,0,13.667469,131.18085
3351,2023-12-02,Idaho,67.68903,Cal Poly,65.60043,0,2.0886002,133.28946
2027,2023-12-02,Rice,100.53055,Houston Christian,75.79342,0,24.73713,176.32397
3365,2023-12-02,Northern Colorado,78.09799,Cal St. Northridge,72.03715,0,6.0608444,150.13513
5145,2023-12-02,Southern Indiana,73.86923,Bowling Green,82.240746,0,-8.371513,156.10999
2575,2023-12-02,Abilene Christian,75.56779,Stephen F. Austin,74.18201,0,1.3857803,149.74979
2144,2023-12-03,Canisius,64.072655,Saint Peter's,55.345856,0,8.726799,119.41851
3897,2023-12-03,Navy,76.32196,Coppin St.,62.36937,0,13.952591,138.69133
4917,2023-12-03,Chicago St.,68.038956,Stetson,74.360756,0,-6.3218,142.39972
5016,2023-12-03,Hawaii,82.24438,Central Arkansas,65.72649,0,16.51789,147.97086
825,2023-12-03,Portland,71.887245,Air Force,64.06329,0,7.8239517,135.95053
4340,2023-12-03,Western Illinois,72.211685,South Dakota,71.881226,0,0.3304596,144.09291
1970,2023-12-03,Sam Houston St.,75.24362,Lamar,59.375244,0,15.868378,134.61887
3130,2023-12-03,Morehead St.,69.4594,Chattanooga,70.36617,0,-0.9067764,139.82556
4791,2023-12-03,Niagara,65.80336,Quinnipiac,60.4938,0,5.309559,126.297165
4947,2023-12-03,Morgan St.,72.509796,Longwood,74.89817,0,-2.3883743,147.40796
112,2023-12-03,Western Kentucky,74.71316,Eastern Kentucky,77.48322,0,-2.7700653,152.19638
4502,2023-12-03,New Hampshire,71.72006,Columbia,72.68184,0,-0.96177673,144.4019
4406,2023-12-03,Cincinnati,76.983055,Florida Gulf Coast,63.4062,0,13.576855,140.38925
1568,2023-12-03,Missouri,76.25229,Wichita St.,69.626915,0,6.625374,145.87921
714,2023-12-03,Arizona St.,69.784904,San Francisco,63.000355,0,6.7845497,132.78526
3804,2023-12-03,Maine,68.974785,Brown,66.07416,0,2.9006271,135.04895
4036,2023-12-03,Mount St. Mary's,64.9909,Siena,61.08958,0,3.9013176,126.080475
1696,2023-12-03,Colorado,93.9462,Pepperdine,71.37942,0,22.56678,165.32562
280,2023-12-03,SMU,77.37238,Texas A&M Commerce,65.75506,0,11.617325,143.12744
725,2023-12-03,Jacksonville St.,71.150536,East Tennessee St.,65.567535,0,5.583,136.71808
695,2023-12-03,Stanford,88.04398,San Diego,66.87858,0,21.165405,154.92256
4300,2023-12-03,UC Riverside,71.39428,North Dakota,68.60246,0,2.7918167,139.99673
1904,2023-12-03,Pittsburgh,69.12308,Clemson,63.64388,0,5.4791985,132.76695
1042,2023-12-03,Radford,76.58892,Elon,61.427128,0,15.161793,138.01605
2050,2023-12-03,Fordham,72.07136,Tulane,73.646965,0,-1.5756073,145.71832
1892,2023-12-03,Virginia Tech,74.95411,Louisville,65.30346,0,9.65065,140.25757
2714,2023-12-03,Appalachian St.,65.77,Auburn,66.42798,0,-0.6579819,132.19797
187,2023-12-03,Ohio St.,75.81068,Minnesota,61.307934,0,14.502743,137.1186
1468,2023-12-03,Mississippi St.,75.0067,Southern,50.05045,0,24.95625,125.057144
1343,2023-12-03,Nebraska,75.44537,Creighton,76.76584,0,-1.3204651,152.21121
3302,2023-12-03,Illinois St.,71.47182,Murray St.,71.25646,0,0.21535492,142.72827
4425,2023-12-03,Rider,68.555565,Fairfield,62.744404,0,5.811161,131.29997
5122,2023-12-03,Marist,68.068985,Manhattan,59.90546,0,8.163525,127.97444
3508,2023-12-04,Alabama,78.953224,Arkansas St.,61.72319,0,17.230034,140.67642
68,2023-12-04,Purdue,87.96679,Iowa,73.749825,0,14.216965,161.71661
3344,2023-12-04,Oregon St.,67.70291,Cal Poly,52.79726,0,14.905651,120.50017
782,2023-12-04,North Dakota St.,70.42246,San Jose St.,67.593025,0,2.8294373,138.01549
1446,2023-12-04,Arkansas,80.91367,Furman,67.044975,0,13.868698,147.95865
2258,2023-12-04,East Carolina,79.02065,Maryland Eastern Shore,62.415386,0,16.605267,141.43604
1287,2023-12-05,Baylor,71.2967,Seton Hall,59.017498,0,12.2792015,130.3142
1229,2023-12-05,Butler,76.34775,Buffalo,66.80721,0,9.540535,143.15497
2351,2023-12-05,Army,75.090454,Le Moyne,65.148476,0,9.941978,140.23892
417,2023-12-05,Tennessee,74.09225,George Mason,50.715683,0,23.376564,124.80793
4056,2023-12-05,Winthrop,79.32112,Queens,76.634575,0,2.6865463,155.95569
1624,2023-12-05,Liberty,79.364174,Mississippi Valley St.,53.112354,0,26.25182,132.47653
4185,2023-12-05,Notre Dame,75.95713,Western Michigan,62.058277,0,13.898853,138.01541
4436,2023-12-05,Boston College,77.805336,Central Connecticut,61.78926,0,16.016075,139.5946
181,2023-12-05,Michigan,71.03277,Indiana,63.564075,0,7.468693,134.59685
4651,2023-12-05,Virginia,72.05173,North Carolina Central,49.794407,0,22.25732,121.84613
3862,2023-12-05,George Washington,75.70347,Navy,65.733765,0,9.969704,141.43723
3421,2023-12-05,Xavier,81.06479,Delaware,65.151024,0,15.913765,146.21582
3539,2023-12-05,Northern Illinois,72.423676,Indiana St.,79.747154,0,-7.3234787,152.17084
495,2023-12-05,Stephen F. Austin,71.383385,Louisiana Tech,63.74689,0,7.6364937,135.13028
1422,2023-12-05,Akron,66.43106,Bradley,60.372517,0,6.058544,126.80357
1270,2023-12-05,North Carolina,72.37515,Connecticut,71.78845,1,0.58670044,144.1636
243,2023-12-05,Columbia,72.69982,Lafayette,65.95577,0,6.744049,138.6556
4384,2023-12-05,Gonzaga,106.02592,Arkansas Pine Bluff,65.93102,0,40.094894,171.95694
2802,2023-12-05,Washington,77.417336,Montana St.,63.067596,0,14.349739,140.48492
227,2023-12-05,Michigan St.,69.76919,Wisconsin,58.843243,0,10.925945,128.61243
3579,2023-12-05,Florida,78.11572,Merrimack,59.081116,0,19.034607,137.19684
3080,2023-12-05,High Point,77.567314,Western Carolina,78.53295,0,-0.9656372,156.10027
1318,2023-12-05,Oklahoma,64.57112,Providence,58.013454,0,6.557667,122.58458
2965,2023-12-05,Kennesaw St.,70.25467,UNC Asheville,69.02154,0,1.2331314,139.27621
4911,2023-12-05,Charlotte,73.970764,Stetson,65.5058,0,8.464966,139.47656
644,2023-12-05,Utah,79.18449,Southern Utah,60.88028,0,18.304207,140.06476
1118,2023-12-05,Princeton,68.97213,Drexel,63.77513,0,5.1969986,132.74725
3230,2023-12-05,BYU,92.562904,Evansville,63.326645,0,29.23626,155.88956
377,2023-12-05,Tulsa,65.497444,Loyola Chicago,71.3595,0,-5.862053,136.85693
3246,2023-12-05,Middle Tennessee,67.63816,Missouri St.,63.394604,0,4.243557,131.03276
1307,2023-12-05,Kansas St.,77.20043,Villanova,69.97351,0,7.226921,147.17395
3945,2023-12-05,Georgia,75.309135,Georgia Tech,61.104065,0,14.2050705,136.41321
1777,2023-12-05,Syracuse,78.40348,Cornell,77.54035,0,0.86312866,155.94383
4483,2023-12-05,Utah Valley,68.60667,Weber St.,64.793785,0,3.8128815,133.40045
4577,2023-12-05,Southern Illinois,59.666348,Oklahoma St.,55.297913,0,4.368435,114.964264
808,2023-12-05,Grand Canyon,63.922863,San Diego St.,64.754326,0,-0.83146286,128.67719
4281,2023-12-05,South Dakota St.,75.177284,Kent St.,72.42718,0,2.7501068,147.60446
135,2023-12-05,Florida Atlantic,71.45228,Illinois,70.671394,1,0.7808838,142.12367
2084,2023-12-05,Saint Mary's,73.33743,Cleveland St.,56.52333,0,16.814102,129.86076
1560,2023-12-05,Boise St.,69.252174,North Texas,62.654835,0,6.5973396,131.90701
877,2023-12-05,Fresno St.,71.89835,Idaho St.,56.11119,0,15.787163,128.00955
906,2023-12-05,Idaho,69.77064,Pacific,77.46583,0,-7.6951904,147.23647
2611,2023-12-05,Mississippi,73.98898,Mount St. Mary's,58.0807,0,15.908283,132.06969
3003,2023-12-05,Kansas,82.48086,UMKC,57.47206,0,25.008797,139.95291
4420,2023-12-06,Yale,77.03828,Fairfield,61.23253,0,15.805748,138.27081
865,2023-12-06,New Mexico,79.779274,UC Santa Barbara,64.23891,0,15.540367,144.01819
5028,2023-12-06,Coppin St.,64.68035,Wagner,67.020874,0,-2.3405228,131.70123
197,2023-12-06,Wake Forest,68.608116,Rutgers,63.622677,0,4.9854393,132.23079
1618,2023-12-06,Abilene Christian,76.98695,Northern Arizona,68.01832,0,8.968636,145.00528
2734,2023-12-06,Clemson,67.84324,South Carolina,61.434864,0,6.408375,129.2781
1485,2023-12-06,Houston,87.04502,Rice,57.466297,0,29.578724,144.51132
4320,2023-12-06,Texas Tech,79.06757,Nebraska Omaha,55.52388,0,23.543694,134.59146
4167,2023-12-06,Ohio St.,80.601715,Miami OH,62.60616,0,17.995556,143.20787
5070,2023-12-06,Nevada,75.01742,UC Davis,69.38375,0,5.633667,144.40117
4141,2023-12-06,Detroit Mercy,76.318214,Ball St.,77.575035,0,-1.2568207,153.89325
1535,2023-12-06,Arizona St.,69.582184,SMU,64.62948,0,4.9527054,134.21167
4544,2023-12-06,Marquette,72.493576,Texas,67.479256,0,5.0143204,139.97284
2776,2023-12-06,Illinois St.,66.86608,Northern Kentucky,64.47101,0,2.395073,131.3371
4070,2023-12-06,Towson,75.86374,Massachusetts,70.93557,0,4.9281693,146.79932
4392,2023-12-06,Minnesota,67.39069,Nebraska,68.96618,0,-1.5754852,136.35687
1489,2023-12-06,VCU,67.38534,Memphis,74.21575,0,-6.830414,141.60109
2647,2023-12-06,Siena,69.58091,Bryant,72.73084,0,-3.1499329,142.31175
2411,2023-12-06,Washington St.,72.968254,UC Riverside,60.35274,0,12.615513,133.321
1598,2023-12-06,Southern Indiana,75.33512,Purdue Fort Wayne,77.80768,0,-2.472557,153.14279
946,2023-12-06,Dayton,67.088905,UNLV,65.263,0,1.8259048,132.3519
1294,2023-12-06,Texas A&M,75.64106,DePaul,62.379322,0,13.261738,138.02039
143,2023-12-06,Maryland,76.56276,Penn St.,62.33792,0,14.224838,138.90068
3381,2023-12-06,Pepperdine,72.912544,Cal St. Fullerton,65.95242,0,6.960121,138.86496
274,2023-12-06,Stony Brook,72.23167,Stonehill,61.3165,0,10.915165,133.54817
444,2023-12-06,Drake,75.433685,Saint Louis,69.231544,0,6.202141,144.66522
3013,2023-12-06,Colorado St.,87.824104,Denver,69.5332,0,18.290901,157.3573
1714,2023-12-06,Dartmouth,73.3615,New Hampshire,68.90249,0,4.459015,142.26399
3268,2023-12-06,Central Michigan,73.07995,Valparaiso,67.73797,0,5.34198,140.81792
2171,2023-12-06,Niagara,59.532578,St. Bonaventure,62.3844,0,-2.851822,121.91698
3480,2023-12-06,Belmont,79.16023,Lipscomb,75.193634,0,3.9665985,154.35387
363,2023-12-06,La Salle,75.672295,Loyola MD,67.70495,0,7.967346,143.37724
4977,2023-12-06,Ohio,78.191895,Youngstown St.,71.35208,0,6.839813,149.54398
311,2023-12-06,Saint Joseph's,78.341705,American,66.791306,0,11.5504,145.13301
3740,2023-12-06,William & Mary,60.43059,Old Dominion,66.2413,0,-5.810711,126.67189
3772,2023-12-06,Mercer,62.877773,South Alabama,64.963745,0,-2.0859718,127.84152
297,2023-12-06,St. John's,88.86041,Sacred Heart,68.18397,0,20.676445,157.04437
710,2023-12-06,Vanderbilt,72.90716,San Francisco,69.89367,0,3.0134888,142.80083
662,2023-12-06,Cal Baptist,72.49359,Utah Tech,60.338543,0,12.155048,132.83214
618,2023-12-06,Texas A&M Corpus Chris,76.24711,UT Rio Grande Valley,75.25999,0,0.9871216,151.5071
3144,2023-12-06,Gardner Webb,72.22267,Wofford,66.06741,0,6.155258,138.29008
2259,2023-12-06,N.C. State,85.11094,Maryland Eastern Shore,61.63889,0,23.47205,146.74983
4741,2023-12-06,Presbyterian,67.12485,Florida A&M,59.235783,0,7.889065,126.36063
4621,2023-12-06,Canisius,71.70834,Robert Morris,66.24094,0,5.467407,137.94928
1150,2023-12-06,Davidson,74.8689,Campbell,59.877728,0,14.991169,134.74663
4812,2023-12-06,Miami FL,105.91452,LIU,71.667046,0,34.247475,177.58157
692,2023-12-06,Utah St.,78.23447,San Diego,68.425835,0,9.808632,146.66031
3198,2023-12-06,Oakland,76.6615,Toledo,79.47338,0,-2.811882,156.13489
3639,2023-12-06,Boston University,66.4468,Maine,64.84701,0,1.5997925,131.29381
1829,2023-12-06,West Virginia,73.094,Pittsburgh,65.27903,0,7.814972,138.37303
1171,2023-12-06,Iona,80.303246,Hofstra,72.57861,0,7.7246323,152.88187
3651,2023-12-06,Morgan St.,78.13199,UMBC,82.2441,0,-4.112114,160.3761
971,2023-12-06,Northeastern,62.201126,Vermont,63.239502,0,-1.0383759,125.44063
4709,2023-12-06,SIU Edwardsville,76.3591,Green Bay,69.71255,0,6.646553,146.07166
405,2023-12-06,Marshall,77.254616,Duquesne,76.89616,0,0.35845947,154.15077
3661,2023-12-06,Fordham,73.35489,NJIT,63.96594,0,9.38895,137.32083
2158,2023-12-06,Northern Iowa,73.003265,Richmond,64.04779,0,8.955475,137.05106
3320,2023-12-06,St. Thomas,76.32819,Milwaukee,76.55066,0,-0.22246552,152.87885
97,2023-12-06,UCF,69.21911,Jacksonville,59.112843,0,10.106266,128.33195
3800,2023-12-06,Rhode Island,69.902855,Brown,67.032104,0,2.8707504,136.93497
71,2023-12-07,Iowa St.,75.1227,Iowa,66.15165,0,8.971054,141.27435
3173,2023-12-07,Eastern Illinois,66.646996,IUPUI,70.22379,0,-3.5767975,136.87079
5056,2023-12-07,Central Arkansas,82.91197,Little Rock,85.87573,0,-2.9637604,168.7877
120,2023-12-07,UNC Greensboro,70.605,Eastern Kentucky,71.177086,0,-0.5720825,141.78209
1653,2023-12-07,North Dakota St.,72.84512,Portland,77.23179,0,-4.3866653,150.0769
3856,2023-12-08,Quinnipiac,70.043144,Navy,64.54235,0,5.5007935,134.5855
3292,2023-12-08,Jacksonville St.,71.606544,Illinois Chicago,68.19386,0,3.4126816,139.80042
4593,2023-12-08,Eastern Michigan,72.773964,Oakland,75.46155,0,-2.687584,148.2355
2130,2023-12-08,Duquesne,73.69744,Saint Peter's,59.196228,0,14.501213,132.89368
4844,2023-12-08,Manhattan,70.858665,Fairleigh Dickinson,72.207985,0,-1.3493195,143.06665
1098,2023-12-08,High Point,78.5444,North Carolina A&T,71.548256,0,6.996147,150.09265
3870,2023-12-08,Boston College,79.64059,Holy Cross,65.55993,0,14.080658,145.20052
3844,2023-12-08,Harvard,71.261444,Army,62.22858,0,9.032864,133.49002
265,2023-12-08,Rider,75.822685,Stonehill,66.66935,0,9.153336,142.49203
3562,2023-12-09,LSU,64.372444,Kansas St.,65.65804,0,-1.2855988,130.03049
2652,2023-12-09,Stony Brook,68.543846,Bryant,69.49624,0,-0.9523926,138.04008
4243,2023-12-09,Georgia Tech,79.958336,Alabama A&M,65.08199,0,14.876343,145.04033
2688,2023-12-09,Oklahoma,63.66678,Arkansas,63.50192,1,0.16485977,127.1687
1896,2023-12-09,DePaul,74.73637,Louisville,66.02875,0,8.707619,140.7651
3389,2023-12-09,Sacramento St.,66.06895,Cal St. Fullerton,65.0344,0,1.0345459,131.10335
1382,2023-12-09,Southern Miss,77.52674,Northwestern St.,64.384674,0,13.142067,141.9114
2571,2023-12-09,Wyoming,66.0355,Stephen F. Austin,72.510925,0,-6.4754257,138.54642
4360,2023-12-09,South Carolina St.,75.591774,Bethune Cookman,77.046814,0,-1.45504,152.63858
2021,2023-12-09,Texas,103.29056,Houston Christian,57.603893,0,45.686665,160.89445
3346,2023-12-09,Weber St.,69.85752,Cal Poly,54.336178,0,15.521343,124.193695
3261,2023-12-09,Virginia Tech,83.39199,Valparaiso,63.51118,0,19.88081,146.90317
1956,2023-12-09,Green Bay,73.24354,Western Illinois,73.44312,0,-0.19958496,146.68666
2509,2023-12-09,Villanova,68.031395,UCLA,62.674335,0,5.3570595,130.70573
2631,2023-12-09,Dayton,76.99121,Troy,59.710804,0,17.280407,136.70201
3304,2023-12-09,Austin Peay,73.06454,Murray St.,70.28207,0,2.7824707,143.3466
1931,2023-12-09,Marquette,79.91941,Notre Dame,58.340786,0,21.578625,138.2602
3312,2023-12-09,UC Davis,80.08771,Milwaukee,74.99418,0,5.0935287,155.08188
2623,2023-12-09,Loyola MD,66.464294,Mount St. Mary's,64.69366,0,1.7706375,131.15796
677,2023-12-09,San Diego St.,67.26824,UC Irvine,56.30403,0,10.9642105,123.57227
4319,2023-12-09,Texas A&M Corpus Chris,77.07259,Nebraska Omaha,75.26686,0,1.8057327,152.33945
2054,2023-12-09,Mississippi St.,72.80169,Tulane,57.53953,1,15.262157,130.34122
534,2023-12-09,San Jose St.,79.24521,New Orleans,68.211395,0,11.033813,147.4566
3475,2023-12-09,Mercer,66.715034,Georgia St.,68.05334,0,-1.3383026,134.76837
3542,2023-12-09,Wichita St.,80.435425,South Dakota St.,72.18967,0,8.245758,152.62509
2083,2023-12-09,Kent St.,74.34738,Cleveland St.,64.78899,0,9.558395,139.13637
183,2023-12-09,Auburn,74.23859,Indiana,65.24143,1,8.997154,139.48001
3520,2023-12-09,Toledo,81.1175,Northern Iowa,74.77948,0,6.3380203,155.89697
4219,2023-12-09,Creighton,87.21305,Central Michigan,60.861027,0,26.352024,148.07408
1665,2023-12-09,UNLV,79.44086,Loyola Marymount,67.94143,0,11.499428,147.3823
4211,2023-12-09,Monmouth,73.871605,Northern Illinois,76.02209,0,-2.1504822,149.89369
4027,2023-12-09,USC Upstate,73.02267,Kennesaw St.,74.22791,0,-1.205246,147.25058
1737,2023-12-09,Vermont,69.5383,Colgate,70.18804,0,-0.6497421,139.72635
3031,2023-12-09,Middle Tennessee,73.49792,Belmont,71.58492,0,1.9129944,145.08284
1722,2023-12-09,Pittsburgh,78.38049,Canisius,61.741016,0,16.639477,140.1215
3996,2023-12-09,North Florida,75.03362,Georgia Southern,73.72737,0,1.3062515,148.76099
2360,2023-12-09,Binghamton,77.03125,Le Moyne,66.71704,0,10.314209,143.74829
3011,2023-12-09,Lindenwood,62.95641,UMKC,66.99198,0,-4.035572,129.9484
1619,2023-12-09,Incarnate Word,66.673546,Northern Arizona,75.613106,0,-8.93956,142.28665
2914,2023-12-09,Oregon,71.4313,UTEP,59.681103,0,11.750195,131.1124
396,2023-12-09,Lafayette,62.1799,La Salle,70.013756,0,-7.8338547,132.19366
3960,2023-12-09,Georgetown,75.716484,Syracuse,71.73913,0,3.977356,147.45561
2922,2023-12-09,Buffalo,74.38752,Western Kentucky,76.32215,0,-1.9346313,150.70967
601,2023-12-09,Oregon St.,70.7368,Utah Valley,66.645096,0,4.0917053,137.3819
2335,2023-12-09,Penn St.,67.18401,Ohio St.,68.10688,0,-0.9228668,135.2909
3891,2023-12-09,George Washington,85.61559,Coppin St.,73.9458,0,11.669792,159.5614
1656,2023-12-09,North Dakota,71.74636,Portland,77.53115,0,-5.78479,149.27751
2967,2023-12-09,Western Carolina,73.65729,UNC Asheville,71.72655,0,1.9307404,145.38383
2952,2023-12-09,Nevada,69.13879,Drake,63.561584,1,5.577202,132.70038
3909,2023-12-09,Penn,68.78001,Kentucky,79.15081,0,-10.370804,147.93082
2390,2023-12-09,Utah Tech,76.30822,Idaho,69.84338,0,6.464836,146.15161
2823,2023-12-09,San Diego,70.17045,Arizona St.,75.0097,0,-4.8392487,145.18015
2402,2023-12-09,Air Force,69.53178,Eastern Washington,64.41189,0,5.1198883,133.94366
228,2023-12-09,Arizona,77.94385,Wisconsin,65.90567,0,12.0381775,143.84952
1871,2023-12-09,South Florida,71.94717,Florida St.,68.41134,1,3.5358276,140.3585
3211,2023-12-09,Indiana St.,85.81118,Southern Indiana,72.174,0,13.6371765,157.98518
2731,2023-12-09,East Carolina,62.212612,South Carolina,62.88371,0,-0.6710968,125.09632
2151,2023-12-09,Florida,80.41489,Richmond,63.075237,1,17.33965,143.49013
4169,2023-12-09,Davidson,73.44201,Miami OH,67.068665,0,6.3733444,140.51068
1510,2023-12-09,Duke,78.76609,Charlotte,55.299343,0,23.466747,134.06543
202,2023-12-09,Seton Hall,64.1119,Rutgers,59.398865,0,4.7130356,123.510765
3658,2023-12-09,Wake Forest,82.28202,NJIT,66.53221,0,15.749809,148.81424
1669,2023-12-09,Colorado St.,66.12019,Saint Mary's,67.88746,0,-1.7672653,134.00766
2727,2023-12-09,Kansas,78.5403,Missouri,65.89027,0,12.650032,144.43057
321,2023-12-09,VMI,68.59433,American,72.394264,0,-3.7999344,140.98859
3708,2023-12-09,Massachusetts,77.91981,UMass Lowell,76.15402,0,1.7657852,154.07382
4112,2023-12-09,Southern,68.27198,Southeastern Louisiana,73.420784,0,-5.1488037,141.69276
1550,2023-12-09,Arkansas St.,63.045284,UAB,70.32813,0,-7.2828484,133.37341
2792,2023-12-09,Pepperdine,82.08883,UC San Diego,73.393364,0,8.695465,155.4822
3725,2023-12-09,Old Dominion,71.41098,James Madison,69.50836,0,1.9026184,140.91934
2226,2023-12-09,Illinois St.,74.164696,Norfolk St.,65.18439,0,8.980309,139.34909
571,2023-12-09,Liberty,67.0679,Grand Canyon,58.817486,0,8.250416,125.88539
3790,2023-12-09,Louisiana Tech,72.10705,Louisiana,69.86356,0,2.2434845,141.97061
4030,2023-12-09,St. Bonaventure,77.17663,Siena,60.329346,0,16.847282,137.50598
3142,2023-12-09,Coastal Carolina,76.490135,Wofford,74.124565,0,2.36557,150.6147
4154,2023-12-09,Northern Kentucky,63.404022,Akron,65.5863,0,-2.1822815,128.99033
2561,2023-12-09,Missouri St.,68.97833,Sam Houston St.,64.785286,0,4.1930466,133.76361
4852,2023-12-09,Ohio,84.49802,Marshall,82.48226,0,2.0157547,166.98029
