,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU,Win Percent
0,2023-11-25,Drake,74.99930057014203,Texas Southern,64.13589673027516,0,10.863403839866862,139.1351973004172,0.0
0,2023-11-25,Florida Gulf Coast,72.47146239783365,UNC Wilmington,69.22193098343546,0,3.2495314143981915,141.69339338126912,0.122
0,2023-11-25,Jacksonville,67.40298864104182,Fairleigh Dickinson,66.07195602184345,1,1.3310326191983677,133.47494466288526,0.333
0,2023-11-25,Southeast Missouri St.,73.38153340464144,Evansville,70.6596931191732,1,2.7218402854682466,144.04122652381466,0.216
0,2023-11-25,UT Arlington,67.63223515706751,Texas St.,64.87651784569437,0,2.7557173113731466,132.50875300276186,0.189
0,2023-11-25,Saint Francis,63.81146220328624,Niagara,69.10279290868736,0,-5.291330705401123,132.9142551119736,0.971
0,2023-11-25,Longwood,71.49175179738886,Lamar,63.45958269997692,0,8.032169097411938,134.9513344973658,0.004
0,2023-11-25,Liberty,76.09094848682994,Maryland Eastern Shore,57.21226059650259,0,18.878687890327356,133.30320908333255,0.0
0,2023-11-25,Richmond,75.68718319826806,Queens,68.80594146790669,0,6.881241730361367,144.49312466617477,0.007
0,2023-11-25,Grand Canyon,77.24512216223326,North Dakota St.,65.0952836533485,0,12.149838508884756,142.34040581558176,0.0
0,2023-11-25,Bowling Green,75.12467738335233,Lipscomb,75.15093381197507,1,-0.026256428622730255,150.2756111953274,0.495
0,2023-11-25,Maryland,77.10914837730428,South Alabama,60.52948537160948,0,16.579663005694798,137.63863374891378,0.0
0,2023-11-25,Delaware St.,69.33609584332342,Bethune Cookman,66.94151458018803,1,2.394581263135393,136.27761042351145,0.212
0,2023-11-25,Columbia,70.74474534608125,Maine,67.81285053920124,0,2.9318948068800097,138.55759588528247,0.157
0,2023-11-25,Chicago St.,71.70387270265483,Tennessee Martin,74.3268488970866,0,-2.6229761944317715,146.03072159974144,0.761
0,2023-11-25,Western Kentucky,73.3337259569717,Canisius,67.50504055881021,1,5.828685398161497,140.8387665157819,0.018
0,2023-11-25,Loyola Marymount,72.50166922407708,UTEP,65.91818521093123,0,6.583484013145849,138.4198544350083,0.009
0,2023-11-25,Missouri,83.5222150637119,Loyola MD,61.32657345791762,0,22.19564160579428,144.8487885216295,0.0
0,2023-11-25,Marist,70.29779222854235,Bucknell,64.48150454765445,0,5.816287680887896,134.77929677619682,0.029
0,2023-11-25,Saint Louis,79.30618676927153,Dartmouth,66.42080889092215,0,12.885377878349388,145.72699566019367,0.0
0,2023-11-25,UAB,78.41162983093109,Furman,71.44954542131617,0,6.962084409614917,149.86117525224728,0.011
0,2023-11-25,Penn,72.29015327855491,Belmont,74.57963149065634,0,-2.2894782121014288,146.86978476921126,0.785
0,2023-11-25,Milwaukee,70.93005181828315,Southern Miss,72.37127100357961,0,-1.441219185296461,143.30132282186275,0.697
0,2023-11-25,St. John's,83.46341490463121,Holy Cross,59.969404592722334,0,23.494010311908873,143.43281949735353,0.0
0,2023-11-25,Green Bay,69.43469544556336,St. Thomas,74.94667134886585,0,-5.511975903302485,144.3813667944292,0.971
0,2023-11-25,Princeton,71.96413088558032,Northeastern,64.39188572397117,0,7.572245161609146,136.3560166095515,0.002
0,2023-11-25,Georgetown,74.62806319916595,Jackson St.,68.04315246768648,0,6.584910731479468,142.67121566685245,0.007
0,2023-11-25,Missouri St.,77.57313392064319,South Carolina St.,63.29616334820733,0,14.276970572435857,140.86929726885052,0.0
0,2023-11-26,Lafayette,64.63868178202794,Belmont,76.58909067145389,1,-11.950408889425944,141.22777245348183,1.0
0,2023-11-26,UC Davis,73.00754766188682,Sacramento St.,64.51839999150492,0,8.489147670381897,137.52594765339174,0.003
0,2023-11-26,La Salle,77.87264150527677,Coppin St.,61.43495833928079,0,16.437683165995985,139.30759984455756,0.0
0,2023-11-26,Western Kentucky,69.96352393288188,UNC Asheville,70.80424246052519,1,-0.840718527643304,140.76776639340707,0.627
0,2023-11-26,San Francisco,72.62568558053235,Minnesota,67.52111018688726,0,5.104575393645092,140.1467957674196,0.045
0,2023-11-26,Lamar,67.35774840380068,Delaware St.,67.79373377308671,1,-0.4359853692860298,135.15148217688738,0.561
0,2023-11-26,Indiana,77.15587775322174,Harvard,60.02203986831343,0,17.133837884908317,137.1779176215352,0.0
0,2023-11-26,SMU,78.33339029369218,Louisiana Monroe,60.514537853066216,0,17.81885244062596,138.8479281467584,0.0
0,2023-11-26,Central Arkansas,76.06070989870094,New Orleans,74.7656781953889,0,1.2950317033120342,150.82638809408985,0.374
0,2023-11-26,Longwood,73.0635429272317,Bethune Cookman,63.010791024263796,0,10.052751902967898,136.07433395149548,0.0
0,2023-11-26,Seattle,76.61334189994517,UC San Diego,66.12835348953851,0,10.484988410406658,142.74169538948368,0.0
0,2023-11-26,Quinnipiac,73.9443997074707,Stonehill,64.70057567658344,0,9.243824030887254,138.64497538405413,0.001
0,2023-11-26,Eastern Michigan,69.64798281166017,North Dakota,73.05186376900447,1,-3.403880957344299,142.69984658066465,0.891
0,2023-11-26,Pacific,78.8733313618825,Mississippi Valley St.,58.182401495974325,0,20.69092986590818,137.05573285785684,0.0
0,2023-11-26,Kent St.,74.52433341679895,Charleston,73.74867791290734,0,0.7756555038916133,148.2730113297063,0.404
0,2023-11-26,Texas A&M Commerce,72.7777716082457,Denver,69.39759874317014,0,3.380172865075565,142.17537035141584,0.103
0,2023-11-26,West Virginia,79.61978078819311,Bellarmine,61.457100092511695,0,18.162680695681416,141.0768808807048,0.0
0,2023-11-26,Rhode Island,67.17542970866556,Yale,72.21703633411711,0,-5.04160662545155,139.39246604278267,0.98
0,2023-11-26,Towson,77.09045286949859,Morgan St.,62.73104703447,0,14.35940583502859,139.8214999039686,0.0
0,2023-11-26,Appalachian St.,71.9125090347553,Austin Peay,65.10898761451807,0,6.803521420237232,137.0214966492734,0.019
0,2023-11-26,Louisville,73.66318212206055,New Mexico St.,66.65751422643154,0,7.005667895629003,140.3206963484921,0.01
0,2023-11-26,Siena,70.73137854315446,Albany,66.27257793350309,0,4.458800609651377,137.00395647665755,0.066
0,2023-11-26,Western Carolina,75.13816532637517,North Alabama,69.97313321270823,0,5.165032113666939,145.1112985390834,0.056
0,2023-11-26,Old Dominion,67.13946274018194,Drexel,66.05740753000357,0,1.0820552101783676,133.1968702701855,0.372
0,2023-11-26,Jacksonville St.,74.34220868935051,Incarnate Word,63.70262271248076,1,10.639585976869753,138.0448314018313,0.0
0,2023-11-26,Lipscomb,74.51292060993259,Wofford,70.30184971262013,1,4.211070897312467,144.8147703225527,0.071
0,2023-11-26,Montana St.,69.33960792472816,Long Beach St.,76.29765616895703,0,-6.958048244228877,145.6372640936852,0.99
0,2023-11-26,FIU,74.41074995501535,Kennesaw St.,68.23718210159689,0,6.1735678534184615,142.64793205661223,0.015
0,2023-11-26,Canisius,70.31154606029294,Bowling Green,74.70008296479278,1,-4.388536904499844,145.0116290250857,0.953
0,2023-11-26,Saint Joseph's,80.76979426897076,Sacred Heart,67.16057524768674,0,13.60921902128402,147.9303695166575,0.0
0,2023-11-26,South Dakota,65.76044261841214,Air Force,69.24122956983621,0,-3.480786951424065,135.00167218824834,0.879
0,2023-11-26,Chattanooga,78.50104181678401,Southeast Missouri St.,69.83687535151384,0,8.66416646527017,148.33791716829785,0.003
0,2023-11-26,Colorado,81.04541383505281,Iona,63.34135818653464,0,17.70405564851817,144.38677202158746,0.0
0,2023-11-26,Coastal Carolina,75.30600858203495,North Carolina Central,67.2456238249598,0,8.060384757075155,142.55163240699474,0.009
0,2023-11-26,Robert Morris,70.51460491507699,Fairleigh Dickinson,68.37980155954074,0,2.134803355536249,138.8944064746177,0.251
0,2023-11-26,Nebraska,76.8213806149211,Cal St. Fullerton,63.49722860368321,0,13.324152011237885,140.3186092186043,0.0
0,2023-11-26,UCF,75.88596211504051,Stetson,62.551234192787796,0,13.334727922252718,138.43719630782832,0.0
0,2023-11-26,Texas,81.5731371148161,Wyoming,59.22631282140018,0,22.346824293415928,140.7994499362163,0.0
0,2023-11-26,Penn,74.5244952604585,Monmouth,67.67966759570062,0,6.844827664757872,142.20416285615912,0.009
0,2023-11-27,Northwestern,79.494660167358,Northern Illinois,61.37983583101162,0,18.114824336346388,140.87449599836964,0.0
0,2023-11-27,Lindenwood,66.60747106364762,Utah Tech,73.57687746130142,0,-6.969406397653799,140.18434852494903,0.982
0,2023-11-27,Wisconsin,79.5194445183137,Western Illinois,55.89751868010574,0,23.621925838207964,135.41696319841944,0.0
0,2023-11-27,Connecticut,84.60453043400331,New Hampshire,54.96324594612213,0,29.64128448788118,139.56777638012545,0.0
0,2023-11-27,Saint Mary's,68.76551757275149,Utah,65.55700182078354,0,3.2085157519679512,134.32251939353503,0.118
0,2023-11-27,Elon,67.61107561780531,Presbyterian,66.01807397115088,0,1.5930016466544288,133.62914958895618,0.278
0,2023-11-27,San Jose St.,72.08429521613527,North Dakota St.,67.02657182329172,0,5.057723392843556,139.11086703942698,0.067
0,2023-11-27,Hampton,74.29702498222994,UMBC,70.58667131199944,0,3.7103536702305036,144.88369629422937,0.115
0,2023-11-27,Fordham,74.9297470714337,Manhattan,59.842036856366654,0,15.087710215067041,134.77178392780036,0.0
0,2023-11-27,Fresno St.,69.20413381412055,UC Santa Barbara,64.92307438539584,0,4.281059428724717,134.1272081995164,0.087
0,2023-11-27,Xavier,85.2969337237647,Oakland,62.59990374739666,0,22.697029976368036,147.89683747116135,0.0
0,2023-11-27,Washington St.,75.22955698957918,Eastern Washington,66.91557670221081,0,8.313980287368366,142.14513369179,0.005
0,2023-11-27,Eastern Kentucky,78.25980926258674,Troy,69.63969180537303,0,8.62011745721371,147.89950106795976,0.004
0,2023-11-27,TCU,90.90868191138466,Houston Christian,57.64613659729209,0,33.26254531409257,148.55481850867676,0.0
0,2023-11-27,Rutgers,73.43739412401142,Saint Peter's,53.93722837866085,0,19.50016574535057,127.37462250267227,0.0
0,2023-11-28,Baylor,87.29308235338199,Nicholls St.,57.1161974439484,0,30.17688490943359,144.40927979733038,0.0
0,2023-11-28,Mississippi,71.23426056381432,N.C. State,72.14067606253049,0,-0.9064154987161714,143.3749366263448,0.617
0,2023-11-28,Little Rock,76.65326039636376,Ball St.,73.521089588392,0,3.132170807971761,150.17434998475576,0.126
0,2023-11-28,Alabama,79.78086882502141,Clemson,67.65074387765064,0,12.130124947370774,147.43161270267206,0.0
0,2023-11-28,Portland St.,75.09286064535799,Portland,75.94420485252037,0,-0.8513442071623842,151.03706549787836,0.587
0,2023-11-28,Indiana St.,72.57565164554832,Southern Illinois,64.69014874965237,0,7.885502895895954,137.2658003952007,0.002
0,2023-11-28,Arkansas St.,71.58317473359779,Jackson St.,66.2541360091616,0,5.329038724436188,137.83731074275937,0.029
0,2023-11-28,UAB,80.35036221044203,McNeese St.,69.87470422361608,0,10.47565798682595,150.2250664340581,0.0
0,2023-11-28,Michigan St.,79.88565708218998,Georgia Southern,56.97048736350182,0,22.915169718688162,136.8561444456918,0.0
0,2023-11-28,Pittsburgh,72.94017551758168,Missouri,71.3881936605055,0,1.5519818570761856,144.32836917808717,0.324
0,2023-11-28,Loyola Chicago,79.58838884489984,Chicago St.,59.614433188459955,0,19.973955656439884,139.20282203335978,0.0
0,2023-11-28,Kansas St.,84.23926561154579,Oral Roberts,63.84546929576031,0,20.39379631578548,148.08473490730609,0.0
0,2023-11-28,The Citadel,71.07615395359808,Charleston Southern,67.03286506827455,0,4.043288885323534,138.10901902187263,0.092
0,2023-11-28,Providence,77.19340031728586,Wagner,56.18731826538907,0,21.006082051896797,133.38071858267494,0.0
0,2023-11-28,Georgia Tech,64.02171125015624,Mississippi St.,71.01583637371279,0,-6.994125123556543,135.03754762386905,0.99
0,2023-11-28,Furman,82.70187646118796,South Carolina St.,65.42830240814119,0,17.273574053046772,148.13017886932914,0.0
0,2023-11-28,Howard,66.0645804572308,Cincinnati,77.06737456009849,0,-11.002794102867682,143.1319550173293,1.0
0,2023-11-28,Syracuse,68.91635217149742,LSU,72.69767292721104,0,-3.7813207557136224,141.61402509870845,0.887
0,2023-11-28,Pepperdine,77.43874439554835,Idaho St.,66.35095179278761,0,11.087792602760743,143.78969618833597,0.0
0,2023-11-28,South Carolina,72.6785305116899,Notre Dame,61.90311211715032,0,10.775418394539578,134.58164262884023,0.0
0,2023-11-28,Purdue,83.28336937381799,Texas Southern,59.03557884632689,0,24.247790527491098,142.31894822014488,0.0
0,2023-11-28,Kansas,86.726205306474,Eastern Illinois,52.83001443544146,0,33.89619087103254,139.55621974191547,0.0
0,2023-11-28,Norfolk St.,71.28853254030454,William & Mary,65.27127557833083,0,6.017256961973715,136.55980811863537,0.019
0,2023-11-28,Gonzaga,86.74036502253698,Cal St. Bakersfield,57.03351069314526,0,29.706854329391717,143.77387571568224,0.0
0,2023-11-28,Saint Louis,74.2399046316585,Utah St.,70.95739266184817,0,3.2825119698103293,145.19729729350667,0.164
0,2023-11-28,Kentucky,77.76699760408388,Miami FL,69.75370933462662,0,8.013288269457263,147.5207069387105,0.004
0,2023-11-28,Tennessee Tech,67.96016777208887,Western Carolina,73.79347595385516,0,-5.833308181766299,141.75364372594402,0.963
0,2023-11-28,Maryland,80.89011820941637,Rider,59.65570498972005,0,21.23441321969632,140.5458231991364,0.0
0,2023-11-28,Washington,78.87220277048837,UC San Diego,63.90190411936077,0,14.9702986511276,142.77410688984915,0.0
0,2023-11-28,Marquette,85.30478293814647,Southern,55.7698276529907,0,29.534955285155775,141.07461059113717,0.0
