,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
4416,2024-02-10,Rice,South Florida,74.0,71.0,60%,1,1,0
4417,2024-02-10,Weber St.,Sacramento St.,70.0,62.0,76%,1,1,0
4418,2024-02-10,Harvard,Dartmouth,71.0,66.0,69%,1,1,0
4419,2024-02-10,Loyola Marymount,Pepperdine,79.0,69.0,80%,1,1,0
4420,2024-02-10,Missouri St.,Indiana St.,72.0,70.0,57%,1,1,0
4421,2024-02-10,Rider,Marist,72.0,65.0,72%,1,1,0
4422,2024-02-10,Purdue,Indiana,76.0,64.0,86%,1,1,0
4423,2024-02-10,Northeastern,Monmouth,72.0,64.0,74%,1,1,0
4424,2024-02-10,San Francisco,Santa Clara,76.0,69.0,73%,1,1,0
4425,2024-02-10,Florida Gulf Coast,Bellarmine,74.0,66.0,76%,1,1,0
4426,2024-02-10,Bradley,Drake,68.0,67.0,53%,1,1,0
4427,2024-02-10,Brown,Columbia,75.0,68.0,74%,1,1,0
4428,2024-02-10,UNC Greensboro,Chattanooga,74.0,66.0,77%,1,1,0
4429,2024-02-10,Army,Navy,67.0,65.0,60%,1,1,0
4430,2024-02-10,Merrimack,Le Moyne,70.0,61.0,81%,1,1,0
4431,2024-02-10,South Carolina St.,Chicago St.,72.0,71.0,55%,0,1,0
4432,2024-02-10,New Hampshire,Maine,68.0,67.0,54%,1,1,0
4433,2024-02-10,Liberty,Louisiana Tech,71.0,64.0,74%,1,1,0
4434,2024-02-10,Delaware,William & Mary,75.0,65.0,82%,1,1,0
4435,2024-02-10,Rutgers,Wisconsin,64.0,66.0,43%,1,0,0
4436,2024-02-10,Saint Joseph's,Saint Louis,77.0,73.0,64%,1,1,0
4437,2024-02-10,Youngstown St.,Green Bay,80.0,66.0,91%,1,1,0
4438,2024-02-10,Austin Peay,Queens,75.0,71.0,62%,1,1,0
4439,2024-02-10,Western Illinois,Tennessee Martin,75.0,73.0,57%,1,1,0
4440,2024-02-10,Bucknell,Boston University,68.0,67.0,51%,1,1,0
4441,2024-02-10,Utah Valley,Abilene Christian,74.0,70.0,63%,1,1,0
4442,2024-02-10,Campbell,Stony Brook,67.0,65.0,55%,1,1,0
4443,2024-02-10,Denver,St. Thomas,74.0,73.0,50%,1,1,0
4444,2024-02-10,Southern,Alabama A&M,69.0,64.0,66%,1,1,0
4445,2024-02-11,Villanova,Seton Hall,73.0,66.0,75%,1,1,0
4446,2024-02-11,Illinois Chicago,Northern Iowa,69.0,74.0,33%,1,0,0
4447,2024-02-11,Tulsa,UAB,69.0,77.0,24%,1,0,0
4448,2024-02-11,Wichita St.,Florida Atlantic,68.0,75.0,27%,1,0,0
4449,2024-02-11,Memphis,Tulane,84.0,72.0,86%,1,1,0
4450,2024-02-11,SMU,North Texas,68.0,65.0,60%,1,1,0
4451,2024-02-11,Massachusetts,Rhode Island,73.0,71.0,57%,1,1,0
4452,2024-02-11,Temple,Charlotte,68.0,65.0,62%,1,1,0
4453,2024-02-11,Iowa,Minnesota,80.0,69.0,83%,1,1,0
4454,2024-02-11,Northwestern,Penn St.,74.0,65.0,80%,1,1,0
4455,2024-02-12,Bucknell,Lehigh,70.0,72.0,42%,1,0,0
4456,2024-02-12,Florida A&M,Prairie View A&M,67.0,64.0,59%,1,1,0
4457,2024-02-12,Texas Tech,Kansas,64.0,68.0,35%,1,0,0
4458,2024-02-12,Duke,Wake Forest,78.0,66.0,87%,1,1,0
4459,2024-02-12,TCU,West Virginia,75.0,67.0,76%,1,1,0
4460,2024-02-12,Texas A&M Commerce,Southeastern Louisiana,72.0,73.0,49%,1,0,0
4461,2024-02-12,Towson,Elon,75.0,60.0,90%,1,1,0
4462,2024-02-12,Northwestern St.,New Orleans,74.0,75.0,49%,1,0,0
4463,2024-02-12,Incarnate Word,Lamar,69.0,70.0,49%,1,0,0
4464,2024-02-12,Nicholls St.,Texas A&M Corpus Chris,72.0,73.0,50%,1,0,0
4465,2024-02-12,Southern,Alabama St.,70.0,63.0,74%,1,1,0
4466,2024-02-12,Grambling St.,Alabama A&M,71.0,62.0,78%,1,1,0
4467,2024-02-12,Bethune Cookman,Texas Southern,66.0,74.0,25%,1,0,0
4468,2024-02-12,Mississippi Valley St.,Alcorn St.,64.0,74.0,19%,1,0,0
4469,2024-02-12,Houston Christian,McNeese St.,71.0,83.0,14%,1,0,0
4470,2024-02-13,Evansville,Drake,63.0,77.0,11%,1,0,0
4471,2024-02-13,Virginia Tech,Florida St.,76.0,70.0,71%,1,1,0
4472,2024-02-13,Florida,LSU,72.0,68.0,66%,1,1,0
4473,2024-02-13,Illinois,Michigan,75.0,68.0,74%,1,1,0
4474,2024-02-13,San Diego St.,Colorado St.,74.0,65.0,80%,1,1,0
4475,2024-02-13,Wisconsin,Ohio St.,70.0,65.0,69%,1,1,0
4476,2024-02-13,Kentucky,Mississippi,76.0,65.0,85%,1,1,0
4477,2024-02-13,George Mason,George Washington,75.0,69.0,72%,1,1,0
4478,2024-02-13,BYU,UCF,73.0,65.0,77%,1,1,0
4479,2024-02-13,Tennessee Tech,Tennessee St.,72.0,73.0,48%,1,0,0
4480,2024-02-13,Indiana St.,Illinois St.,75.0,69.0,71%,1,1,0
4481,2024-02-13,Baylor,Oklahoma,73.0,64.0,80%,1,1,0
4482,2024-02-13,Northern Illinois,Buffalo,75.0,71.0,62%,1,1,0
4483,2024-02-13,Virginia,Pittsburgh,68.0,61.0,73%,1,1,0
4484,2024-02-13,Davidson,La Salle,72.0,66.0,71%,1,1,0
4485,2024-02-13,Vanderbilt,Texas A&M,69.0,73.0,37%,1,0,0
4486,2024-02-13,San Jose St.,Air Force,65.0,63.0,59%,1,1,0
4487,2024-02-13,Cincinnati,Iowa St.,66.0,65.0,51%,1,1,0
4488,2024-02-13,Syracuse,North Carolina,69.0,77.0,22%,1,0,0
4489,2024-02-13,Butler,Marquette,66.0,75.0,22%,1,0,0
4490,2024-02-13,Dayton,Duquesne,70.0,65.0,68%,1,1,0
4491,2024-02-13,Nevada,New Mexico,75.0,74.0,52%,1,1,0
4492,2024-02-13,Creighton,Georgetown,82.0,63.0,95%,1,1,0
4493,2024-02-13,Providence,St. John's,73.0,70.0,64%,1,1,0
4494,2024-02-13,Boston College,Louisville,71.0,68.0,59%,1,1,0
4495,2024-02-14,Penn St.,Michigan St.,66.0,73.0,27%,1,0,0
4496,2024-02-14,Valparaiso,Northern Iowa,65.0,75.0,19%,1,0,0
4497,2024-02-14,Purdue Fort Wayne,Oakland,73.0,72.0,56%,1,1,0
4498,2024-02-14,Army,Boston University,68.0,64.0,64%,1,1,0
4499,2024-02-14,Green Bay,Northern Kentucky,65.0,72.0,25%,1,0,0
4500,2024-02-14,Loyola Chicago,Saint Joseph's,75.0,68.0,73%,1,1,0
4501,2024-02-14,Cleveland St.,Milwaukee,76.0,70.0,71%,1,1,0
4502,2024-02-14,Furman,VMI,82.0,64.0,95%,1,1,0
4503,2024-02-14,Lafayette,Loyola MD,68.0,67.0,55%,1,1,0
4504,2024-02-14,Youngstown St.,Robert Morris,76.0,66.0,82%,1,1,0
4505,2024-02-14,Wyoming,Utah St.,68.0,71.0,39%,1,0,0
4506,2024-02-14,Radford,Winthrop,72.0,69.0,60%,1,1,0
4507,2024-02-14,Kennesaw St.,Jacksonville,68.0,63.0,67%,1,1,0
4508,2024-02-14,Belmont,Southern Illinois,71.0,66.0,70%,1,1,0
4509,2024-02-14,Notre Dame,Georgia Tech,69.0,68.0,55%,1,1,0
4510,2024-02-14,Fresno St.,UNLV,70.0,69.0,52%,1,1,0
4511,2024-02-14,Samford,Western Carolina,76.0,70.0,69%,1,1,0
4512,2024-02-14,Fordham,St. Bonaventure,66.0,70.0,38%,1,0,0
4513,2024-02-14,Bradley,Illinois Chicago,74.0,63.0,85%,1,1,0
4514,2024-02-14,Chattanooga,East Tennessee St.,74.0,69.0,70%,1,1,0
4515,2024-02-14,Maryland,Iowa,77.0,71.0,73%,1,1,0
4516,2024-02-14,Murray St.,Missouri St.,72.0,68.0,64%,1,1,0
4517,2024-02-14,Navy,American,67.0,65.0,59%,1,1,0
4518,2024-02-14,Arkansas,Tennessee,70.0,68.0,58%,1,1,0
4519,2024-02-14,Arizona St.,Oregon St.,73.0,63.0,81%,1,1,0
4520,2024-02-14,Colgate,Holy Cross,80.0,65.0,92%,1,1,0
4521,2024-02-14,High Point,USC Upstate,75.0,72.0,61%,1,1,0
4522,2024-02-14,Seton Hall,Xavier,73.0,72.0,51%,1,1,0
4523,2024-02-14,Wofford,Mercer,70.0,67.0,61%,1,1,0
4524,2024-02-14,Clemson,Miami FL,74.0,72.0,60%,1,1,0
4525,2024-02-14,Detroit Mercy,IUPUI,75.0,69.0,69%,1,1,0
4526,2024-02-14,UNC Asheville,Presbyterian,74.0,61.0,88%,1,1,0
4527,2024-02-14,Charleston Southern,Gardner Webb,66.0,70.0,34%,1,0,0
4528,2024-02-14,DePaul,Connecticut,65.0,77.0,13%,1,0,0
4529,2024-02-14,South Florida,Tulsa,76.0,64.0,85%,1,1,0
4530,2024-02-14,Queens,North Florida,79.0,72.0,76%,1,1,0
4531,2024-02-14,Auburn,South Carolina,74.0,63.0,83%,1,1,0
4532,2024-02-14,Richmond,Massachusetts,76.0,68.0,77%,1,1,0
4533,2024-02-14,The Citadel,UNC Greensboro,64.0,71.0,27%,1,0,0
4534,2024-02-14,Eastern Kentucky,Chicago St.,81.0,66.0,91%,0,1,0
4535,2024-02-15,UNC Wilmington,North Carolina A&T,79.0,61.0,95%,1,1,0
4536,2024-02-15,Oral Roberts,North Dakota St.,77.0,72.0,67%,1,1,0
4537,2024-02-15,Nebraska Omaha,South Dakota,76.0,72.0,64%,1,1,0
4538,2024-02-15,UMKC,South Dakota St.,66.0,72.0,31%,1,0,0
4539,2024-02-15,Sam Houston St.,FIU,73.0,68.0,69%,1,1,0
4540,2024-02-15,Appalachian St.,Marshall,75.0,69.0,68%,1,1,0
4541,2024-02-15,Santa Clara,Pacific,76.0,71.0,68%,1,1,0
4542,2024-02-15,UCLA,Colorado,70.0,67.0,63%,1,1,0
4543,2024-02-15,Portland St.,Northern Colorado,77.0,72.0,68%,1,1,0
4544,2024-02-15,Tulane,SMU,76.0,73.0,60%,1,1,0
4545,2024-02-15,LIU,Fairleigh Dickinson,72.0,74.0,42%,1,0,0
4546,2024-02-15,UC Davis,Long Beach St.,76.0,74.0,57%,1,1,0
4547,2024-02-15,Stony Brook,Hampton,70.0,68.0,58%,1,1,0
4548,2024-02-15,William & Mary,Towson,64.0,71.0,28%,1,0,0
4549,2024-02-15,Florida Atlantic,Temple,77.0,62.0,91%,1,1,0
4550,2024-02-15,Bryant,Maine,73.0,68.0,69%,1,1,0
4551,2024-02-15,Cal Poly,Hawaii,59.0,68.0,20%,1,0,0
4552,2024-02-15,East Carolina,Wichita St.,72.0,69.0,63%,1,1,0
4553,2024-02-15,Saint Francis,Wagner,64.0,68.0,37%,1,0,0
4554,2024-02-15,Idaho,Weber St.,63.0,76.0,13%,1,0,0
4555,2024-02-15,Tennessee Tech,Western Illinois,70.0,68.0,57%,1,1,0
4556,2024-02-15,Eastern Washington,Idaho St.,76.0,66.0,83%,1,1,0
4557,2024-02-15,Monmouth,Campbell,71.0,67.0,65%,1,1,0
4558,2024-02-15,UT Rio Grande Valley,Abilene Christian,73.0,74.0,45%,1,0,0
4559,2024-02-15,Saint Mary's,Pepperdine,78.0,62.0,92%,1,1,0
4560,2024-02-15,Binghamton,UMBC,72.0,70.0,56%,1,1,0
4561,2024-02-15,James Madison,Georgia St.,76.0,69.0,73%,1,1,0
4562,2024-02-15,Rutgers,Northwestern,67.0,66.0,53%,1,1,0
4563,2024-02-15,Drexel,Hofstra,72.0,68.0,62%,1,1,0
4564,2024-02-15,Southern Utah,Seattle,69.0,74.0,34%,1,0,0
4565,2024-02-15,Coastal Carolina,Georgia Southern,73.0,70.0,59%,1,1,0
4566,2024-02-15,Southern Miss,Louisiana Monroe,74.0,62.0,88%,1,1,0
4567,2024-02-15,San Diego,Portland,74.0,77.0,40%,1,0,0
4568,2024-02-15,Vermont,New Hampshire,74.0,62.0,87%,1,1,0
4569,2024-02-15,Tennessee Martin,Southern Indiana,80.0,72.0,75%,1,1,0
4570,2024-02-15,South Alabama,Texas St.,68.0,63.0,68%,1,1,0
4571,2024-02-15,Middle Tennessee,New Mexico St.,72.0,67.0,66%,1,1,0
4572,2024-02-15,Denver,North Dakota,74.0,73.0,52%,1,1,0
4573,2024-02-15,Elon,Delaware,68.0,73.0,33%,1,0,0
4574,2024-02-15,Albany,NJIT,71.0,66.0,68%,1,1,0
4575,2024-02-15,Le Moyne,Central Connecticut,67.0,71.0,34%,1,0,0
4576,2024-02-15,Louisiana Tech,Jacksonville St.,72.0,64.0,76%,1,1,0
4577,2024-02-15,Troy,Arkansas St.,71.0,70.0,51%,1,1,0
4578,2024-02-15,Little Rock,Morehead St.,73.0,71.0,56%,1,1,0
4579,2024-02-15,UT Arlington,Tarleton St.,70.0,66.0,64%,1,1,0
4580,2024-02-15,Central Arkansas,Austin Peay,71.0,75.0,36%,1,0,0
4581,2024-02-15,Northeastern,Charleston,70.0,74.0,36%,1,0,0
4582,2024-02-15,SIU Edwardsville,Lindenwood,77.0,64.0,87%,1,1,0
4583,2024-02-15,Cal St. Bakersfield,Cal St. Northridge,71.0,64.0,71%,1,1,0
4584,2024-02-15,UC San Diego,UC Santa Barbara,69.0,72.0,42%,1,0,0
4585,2024-02-15,North Alabama,Lipscomb,75.0,73.0,56%,1,1,0
4586,2024-02-15,Cal Baptist,Utah Valley,70.0,67.0,59%,1,1,0
4587,2024-02-15,Sacramento St.,Northern Arizona,68.0,66.0,60%,1,1,0
4588,2024-02-15,Loyola Marymount,Gonzaga,71.0,81.0,18%,1,0,0
4589,2024-02-15,Eastern Illinois,Southeast Missouri St.,71.0,70.0,52%,1,1,0
4590,2024-02-15,Old Dominion,Louisiana,71.0,68.0,63%,1,1,0
4591,2024-02-15,Grand Canyon,Utah Tech,77.0,65.0,88%,1,1,0
4592,2024-02-15,North Texas,Memphis,67.0,71.0,36%,1,0,0
4593,2024-02-15,Cal St. Fullerton,UC Riverside,70.0,64.0,73%,1,1,0
4594,2024-02-15,Stonehill,Merrimack,65.0,63.0,57%,1,1,0
4595,2024-02-15,Washington St.,California,74.0,66.0,74%,1,1,0
4596,2024-02-15,Western Kentucky,UTEP,70.0,68.0,58%,1,1,0
4597,2024-02-15,Charlotte,UTSA,73.0,66.0,74%,1,1,0
4598,2024-02-15,USC,Utah,74.0,66.0,75%,1,1,0
4599,2024-02-15,Washington,Stanford,71.0,72.0,46%,1,0,0
4600,2024-02-15,Purdue,Minnesota,79.0,60.0,96%,1,1,0
4601,2024-02-16,Princeton,Brown,74.0,67.0,74%,1,1,0
4602,2024-02-16,Saint Peter's,Siena,65.0,63.0,57%,1,1,0
4603,2024-02-16,Penn,Yale,68.0,75.0,28%,1,0,0
4604,2024-02-16,Cornell,Harvard,76.0,68.0,78%,1,1,0
4605,2024-02-16,Marist,Canisius,69.0,67.0,57%,1,1,0
4606,2024-02-16,Rider,Mount St. Mary's,70.0,65.0,68%,1,1,0
4607,2024-02-16,Queens,Jacksonville,71.0,65.0,71%,1,1,0
4608,2024-02-16,Columbia,Dartmouth,74.0,70.0,62%,1,1,0
4609,2024-02-16,Georgetown,Villanova,67.0,76.0,20%,1,0,0
4610,2024-02-16,Fairfield,Niagara,65.0,61.0,65%,1,1,0
4611,2024-02-16,Saint Louis,VCU,73.0,72.0,52%,1,1,0
4612,2024-02-16,Kennesaw St.,North Florida,76.0,69.0,72%,1,1,0
4613,2024-02-16,San Diego St.,New Mexico,75.0,69.0,70%,1,1,0
4614,2024-02-16,Iona,Manhattan,77.0,63.0,91%,1,1,0
4615,2024-02-17,Louisiana Tech,FIU,74.0,68.0,72%,1,1,0
4616,2024-02-17,Hampton,Towson,68.0,72.0,37%,1,0,0
4617,2024-02-17,Hofstra,Northeastern,74.0,65.0,79%,1,1,0
4618,2024-02-17,Alabama St.,Arkansas Pine Bluff,70.0,69.0,53%,1,1,0
4619,2024-02-17,Kent St.,Northern Illinois,77.0,66.0,83%,1,1,0
4620,2024-02-17,Appalachian St.,Louisiana,73.0,66.0,72%,1,1,0
4621,2024-02-17,Sam Houston St.,Liberty,66.0,67.0,45%,1,0,0
4622,2024-02-17,Eastern Washington,Weber St.,73.0,70.0,59%,1,1,0
4623,2024-02-17,Providence,DePaul,76.0,66.0,81%,1,1,0
4624,2024-02-17,San Diego,Santa Clara,72.0,76.0,37%,1,0,0
4625,2024-02-17,American,Lafayette,70.0,63.0,72%,1,1,0
4626,2024-02-17,USC Upstate,Gardner Webb,68.0,71.0,42%,1,0,0
4627,2024-02-17,Georgia,Florida,71.0,70.0,53%,1,1,0
4628,2024-02-17,Georgia Tech,Syracuse,73.0,70.0,59%,1,1,0
4629,2024-02-17,Nebraska Omaha,South Dakota St.,73.0,78.0,31%,1,0,0
4630,2024-02-17,Le Moyne,Stonehill,68.0,70.0,43%,1,0,0
4631,2024-02-17,Boston College,Miami FL,70.0,75.0,32%,1,0,0
4632,2024-02-17,UCF,Cincinnati,68.0,67.0,53%,1,1,0
4633,2024-02-17,Princeton,Yale,71.0,72.0,45%,1,0,0
4634,2024-02-17,Tulsa,Rice,72.0,76.0,35%,1,0,0
4635,2024-02-17,Texas Southern,Grambling St.,71.0,65.0,73%,1,1,0
4636,2024-02-17,Maine,Vermont,66.0,69.0,38%,1,0,0
4637,2024-02-17,Bellarmine,Eastern Kentucky,71.0,73.0,43%,1,0,0
4638,2024-02-17,Boise St.,Fresno St.,71.0,63.0,76%,1,1,0
4639,2024-02-17,St. Bonaventure,Davidson,73.0,64.0,79%,1,1,0
4640,2024-02-17,Iowa St.,Texas Tech,64.0,59.0,67%,1,1,0
4641,2024-02-17,Connecticut,Marquette,74.0,69.0,70%,1,1,0
4642,2024-02-17,UC San Diego,Cal St. Fullerton,69.0,70.0,49%,1,0,0
4643,2024-02-17,Pepperdine,Portland,78.0,76.0,57%,1,1,0
4644,2024-02-17,Pittsburgh,Louisville,74.0,65.0,79%,1,1,0
4645,2024-02-17,Utah Tech,Seattle,70.0,74.0,38%,1,0,0
4646,2024-02-17,Drexel,Campbell,73.0,59.0,89%,1,1,0
4647,2024-02-17,Western Kentucky,New Mexico St.,72.0,69.0,62%,1,1,0
4648,2024-02-17,The Citadel,VMI,74.0,66.0,77%,1,1,0
4649,2024-02-17,Furman,Chattanooga,79.0,71.0,77%,1,1,0
4650,2024-02-17,Detroit Mercy,Purdue Fort Wayne,75.0,71.0,64%,1,1,0
4651,2024-02-17,Wagner,Sacred Heart,69.0,66.0,59%,1,1,0
4652,2024-02-17,Monmouth,Stony Brook,70.0,67.0,58%,1,1,0
4653,2024-02-17,Morgan St.,Maryland Eastern Shore,71.0,68.0,62%,1,1,0
4654,2024-02-17,Sacramento St.,Northern Colorado,71.0,67.0,66%,1,1,0
4655,2024-02-17,Virginia,Wake Forest,71.0,63.0,77%,1,1,0
4656,2024-02-17,Coastal Carolina,Marshall,76.0,78.0,43%,1,0,0
4657,2024-02-17,Gonzaga,Pacific,87.0,64.0,98%,1,1,0
4658,2024-02-17,Wofford,UNC Greensboro,66.0,70.0,36%,1,0,0
4659,2024-02-17,New Orleans,Lamar,76.0,69.0,73%,1,1,0
4660,2024-02-17,Grand Canyon,Cal Baptist,72.0,63.0,79%,1,1,0
4661,2024-02-17,Buffalo,Akron,68.0,73.0,33%,1,0,0
4662,2024-02-17,High Point,Radford,70.0,73.0,39%,1,0,0
4663,2024-02-17,Southern Utah,Utah Valley,70.0,72.0,42%,1,0,0
4664,2024-02-17,Nebraska,Penn St.,76.0,69.0,73%,1,1,0
4665,2024-02-17,Mercer,Samford,68.0,71.0,40%,1,0,0
4666,2024-02-17,Idaho,Idaho St.,67.0,71.0,34%,1,0,0
4667,2024-02-17,North Carolina,Virginia Tech,78.0,68.0,81%,1,1,0
4668,2024-02-17,Tennessee Martin,Morehead St.,73.0,74.0,48%,1,0,0
4669,2024-02-17,Southern Miss,Texas St.,69.0,63.0,70%,1,1,0
4670,2024-02-17,Cal St. Northridge,Long Beach St.,71.0,80.0,20%,1,0,0
4671,2024-02-17,Alcorn St.,Bethune Cookman,76.0,65.0,85%,1,1,0
4672,2024-02-17,North Alabama,Austin Peay,73.0,70.0,58%,1,1,0
4673,2024-02-17,Jackson St.,Florida A&M,73.0,61.0,85%,1,1,0
4674,2024-02-17,UT Rio Grande Valley,UT Arlington,72.0,71.0,54%,1,1,0
4675,2024-02-17,James Madison,Georgia Southern,76.0,67.0,79%,1,1,0
4676,2024-02-17,Nicholls St.,McNeese St.,71.0,76.0,31%,1,0,0
4677,2024-02-17,Middle Tennessee,UTEP,70.0,66.0,63%,1,1,0
4678,2024-02-17,St. Thomas,South Dakota,75.0,69.0,70%,1,1,0
4679,2024-02-17,Colorado St.,Utah St.,75.0,69.0,72%,1,1,0
4680,2024-02-17,Little Rock,Southern Indiana,80.0,70.0,81%,1,1,0
4681,2024-02-17,Washington St.,Stanford,69.0,71.0,43%,1,0,0
4682,2024-02-17,SIU Edwardsville,Southeast Missouri St.,78.0,70.0,76%,1,1,0
4683,2024-02-17,West Virginia,Baylor,69.0,74.0,32%,1,0,0
4684,2024-02-17,Troy,Louisiana Monroe,73.0,65.0,76%,1,1,0
4685,2024-02-17,Southeastern Louisiana,Houston Christian,85.0,69.0,93%,1,1,0
4686,2024-02-17,Mississippi,Missouri,72.0,73.0,50%,1,0,0
4687,2024-02-17,Howard,North Carolina Central,74.0,67.0,74%,1,1,0
4688,2024-02-17,Houston,Texas,72.0,65.0,74%,1,1,0
4689,2024-02-17,UC Davis,UC Riverside,74.0,66.0,77%,1,1,0
4690,2024-02-17,Miami OH,Ball St.,74.0,71.0,61%,1,1,0
4691,2024-02-17,Western Carolina,East Tennessee St.,74.0,67.0,75%,1,1,0
4692,2024-02-17,Oklahoma St.,BYU,70.0,72.0,45%,1,0,0
4693,2024-02-17,Bryant,UMass Lowell,74.0,73.0,54%,1,1,0
4694,2024-02-17,Milwaukee,Northern Kentucky,72.0,70.0,55%,1,1,0
4695,2024-02-17,Missouri St.,Valparaiso,74.0,60.0,89%,1,1,0
4696,2024-02-17,UNC Wilmington,Elon,76.0,62.0,90%,1,1,0
4697,2024-02-17,Cleveland St.,Youngstown St.,74.0,70.0,64%,1,1,0
4698,2024-02-17,Old Dominion,Georgia St.,70.0,66.0,66%,1,1,0
4699,2024-02-17,Florida St.,Duke,68.0,76.0,25%,1,0,0
4700,2024-02-17,Central Arkansas,Lipscomb,74.0,78.0,34%,1,0,0
4701,2024-02-17,Colgate,Bucknell,80.0,64.0,93%,1,1,0
4702,2024-02-17,Washington,California,76.0,67.0,78%,1,1,0
4703,2024-02-17,Portland St.,Northern Arizona,74.0,71.0,62%,1,1,0
4704,2024-02-17,UNC Asheville,Charleston Southern,76.0,63.0,88%,1,1,0
4705,2024-02-17,UMBC,Albany,74.0,69.0,67%,1,1,0
4706,2024-02-17,Oakland,IUPUI,74.0,68.0,72%,1,1,0
4707,2024-02-17,Norfolk St.,South Carolina St.,76.0,67.0,79%,1,1,0
4708,2024-02-17,Lehigh,Loyola MD,73.0,68.0,68%,1,1,0
4709,2024-02-17,Coppin St.,Delaware St.,68.0,69.0,44%,1,0,0
4710,2024-02-17,Auburn,Kentucky,74.0,70.0,63%,1,1,0
4711,2024-02-17,UNLV,Nevada,73.0,71.0,58%,1,1,0
4712,2024-02-17,North Carolina A&T,Delaware,66.0,76.0,20%,1,0,0
4713,2024-02-17,Denver,North Dakota St.,73.0,74.0,45%,1,0,0
4714,2024-02-17,Michigan,Michigan St.,68.0,70.0,45%,1,0,0
4715,2024-02-17,Toledo,Ohio,77.0,76.0,56%,1,1,0
4716,2024-02-17,Texas A&M Corpus Chris,Texas A&M Commerce,72.0,68.0,63%,1,1,0
4717,2024-02-17,Tennessee St.,Western Illinois,75.0,69.0,69%,1,1,0
4718,2024-02-17,Columbia,Harvard,70.0,69.0,54%,1,1,0
4719,2024-02-17,Tennessee,Vanderbilt,76.0,63.0,88%,1,1,0
4720,2024-02-17,Incarnate Word,Northwestern St.,71.0,72.0,49%,1,0,0
4721,2024-02-17,UC Santa Barbara,Hawaii,69.0,66.0,60%,1,1,0
4722,2024-02-17,Clemson,N.C. State,74.0,70.0,66%,1,1,0
4723,2024-02-17,Oklahoma,Kansas,66.0,71.0,31%,1,0,0
4724,2024-02-17,Cornell,Dartmouth,80.0,69.0,84%,1,1,0
4725,2024-02-17,Butler,Creighton,66.0,74.0,23%,1,0,0
4726,2024-02-17,Eastern Michigan,Bowling Green,72.0,75.0,38%,1,0,0
4727,2024-02-17,South Alabama,Arkansas St.,70.0,66.0,65%,1,1,0
4728,2024-02-17,Iowa,Wisconsin,72.0,73.0,47%,1,0,0
4729,2024-02-17,Wright St.,Robert Morris,79.0,66.0,89%,1,1,0
4730,2024-02-17,Presbyterian,Longwood,65.0,67.0,43%,1,0,0
4731,2024-02-17,Arizona,Arizona St.,82.0,67.0,90%,1,1,0
4732,2024-02-17,Penn,Brown,72.0,70.0,57%,1,1,0
4733,2024-02-17,Stephen F. Austin,Abilene Christian,76.0,70.0,73%,1,1,0
4734,2024-02-17,Merrimack,LIU,70.0,63.0,73%,1,1,0
4735,2024-02-17,Loyola Marymount,San Francisco,73.0,69.0,63%,1,1,0
4736,2024-02-17,La Salle,Massachusetts,76.0,72.0,65%,1,1,0
4737,2024-02-17,Holy Cross,Army,69.0,68.0,50%,1,1,0
4738,2024-02-17,Dayton,Fordham,71.0,61.0,82%,1,1,0
4739,2024-02-17,UC Irvine,Cal St. Bakersfield,72.0,58.0,89%,1,1,0
4740,2024-02-17,Boston University,Navy,66.0,64.0,58%,1,1,0
4741,2024-02-17,Maryland,Illinois,72.0,69.0,59%,1,1,0
4742,2024-02-17,Montana,Montana St.,73.0,65.0,78%,1,1,0
4743,2024-02-17,Stetson,Florida Gulf Coast,72.0,73.0,50%,1,0,0
4744,2024-02-17,Prairie View A&M,Southern,67.0,65.0,59%,1,1,0
4745,2024-02-17,Duquesne,Saint Joseph's,76.0,70.0,68%,1,1,0
4746,2024-02-17,George Washington,Richmond,72.0,73.0,44%,1,0,0
4747,2024-02-17,Alabama,Texas A&M,76.0,70.0,71%,1,1,0
4748,2024-02-17,Alabama A&M,Mississippi Valley St.,72.0,62.0,82%,1,1,0
4749,2024-02-17,South Carolina,LSU,67.0,66.0,53%,1,1,0
4750,2024-02-17,Mississippi St.,Arkansas,69.0,68.0,53%,1,1,0
4751,2024-02-17,Oregon St.,Oregon,64.0,72.0,25%,1,0,0
4752,2024-02-17,Central Michigan,Western Michigan,71.0,68.0,63%,1,1,0
4753,2024-02-17,NJIT,Binghamton,69.0,67.0,55%,1,1,0
4754,2024-02-17,USC,Colorado,74.0,69.0,66%,1,1,0
4755,2024-02-17,Kansas St.,TCU,73.0,69.0,64%,1,1,0
4756,2024-02-17,Southern Illinois,Indiana St.,68.0,69.0,49%,1,0,0
4757,2024-02-17,Oral Roberts,North Dakota,78.0,71.0,73%,1,1,0
4758,2024-02-17,Fairleigh Dickinson,Saint Francis,77.0,67.0,81%,1,1,0
4759,2024-02-17,Eastern Illinois,Lindenwood,70.0,64.0,70%,1,1,0
4760,2024-02-17,San Jose St.,Wyoming,71.0,65.0,70%,1,1,0
4761,2024-02-18,Northern Iowa,Bradley,71.0,67.0,62%,1,1,0
4762,2024-02-18,Indiana,Northwestern,70.0,68.0,58%,1,1,0
4763,2024-02-18,UCLA,Utah,70.0,64.0,72%,1,1,0
4764,2024-02-18,Rhode Island,Loyola Chicago,66.0,71.0,34%,1,0,0
